interval_from,interval_to,hcho_B0_min,hcho_B0_max,hcho_B0_mean,hcho_B0_stDev,hcho_B0_sampleCount,hcho_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2020-10-01,2020-11-01,-0.0002936407981906086,0.0004826204676646739,5.739625946210823e-05,0.0001719023722496207,65536,27923,NUTS_SL_01m_2024.shp,SI032,2020,October,10
2020-12-01,2021-01-01,-0.000376703217625618,0.0004563026304822415,7.348942912170256e-05,0.00020194420295100205,65536,46581,NUTS_SL_01m_2024.shp,SI032,2020,December,12
2021-02-01,2021-03-01,-0.00030988422804512084,-0.0001024653174681589,-0.00021560290505559269,0.00010328001470558994,65536,65525,NUTS_SL_01m_2024.shp,SI032,2021,February,2
2021-03-01,2021-04-01,-0.00017851387383416295,0.00045011789188720286,0.00012904344240744297,0.0001339369545778131,65536,27923,NUTS_SL_01m_2024.shp,SI032,2021,March,3
2021-04-01,2021-05-01,-0.00016599400260020047,0.00023532978957518935,9.263484628882788e-06,0.00010321676242008285,65536,53420,NUTS_SL_01m_2024.shp,SI032,2021,April,4
2021-05-01,2021-06-01,-6.402816507034004e-05,1.8538567019277252e-05,-1.338129781919522e-05,3.951704088658158e-05,65536,64066,NUTS_SL_01m_2024.shp,SI032,2021,May,5
2021-06-01,2021-07-01,-0.00028994804597459733,0.00038476608460769057,0.00012139761357827569,0.0001351740913237219,65536,36063,NUTS_SL_01m_2024.shp,SI032,2021,June,6
2021-07-01,2021-08-01,-0.00014990732597652823,0.0007059781346470118,0.0001481197302790669,0.0001720762659549387,65536,47142,NUTS_SL_01m_2024.shp,SI032,2021,July,7
2021-08-01,2021-09-01,-0.00030623990460298955,0.0003168263647239655,4.0791984584062686e-05,0.00010670012420518129,65536,28800,NUTS_SL_01m_2024.shp,SI032,2021,August,8
2021-09-01,2021-10-01,-1.772575342329219e-05,0.0001445423549739644,4.5540599911576984e-06,5.212175851735635e-05,65536,63214,NUTS_SL_01m_2024.shp,SI032,2021,September,9
2021-10-01,2021-11-01,-0.0003059864975512028,0.0006481179152615368,0.00013904927966322512,0.00019130599311024444,65536,31036,NUTS_SL_01m_2024.shp,SI032,2021,October,10
2021-12-01,2022-01-01,-0.00044208180042915046,0.000387233478249982,3.5521104335119716e-06,0.00016862958887674273,65536,32552,NUTS_SL_01m_2024.shp,SI032,2021,December,12
2022-01-01,2022-02-01,-0.00028585747350007296,0.0003036122943740338,7.060608300771384e-05,0.00023963518376059922,65536,63553,NUTS_SL_01m_2024.shp,SI032,2022,January,1
2022-02-01,2022-03-01,-0.0003178372571710497,0.00029152256320230663,7.2349914275694125e-06,0.0001279251025973883,65536,42410,NUTS_SL_01m_2024.shp,SI032,2022,February,2
2022-04-01,2022-05-01,-0.00024146826763171703,0.0003394350642338395,7.493140881947954e-05,0.00011631499004317942,65536,27923,NUTS_SL_01m_2024.shp,SI032,2022,April,4
2022-05-01,2022-06-01,-0.00027848512399941683,0.00040940960752777755,7.281077848341333e-05,0.00010501695952840982,65536,33290,NUTS_SL_01m_2024.shp,SI032,2022,May,5
2022-06-01,2022-07-01,-0.00011561775318114087,0.0003239450743421912,8.382678778811871e-05,7.801975364481057e-05,65536,35468,NUTS_SL_01m_2024.shp,SI032,2022,June,6
2022-07-01,2022-08-01,-0.00012473473907448351,0.000152251886902377,3.1701664996514804e-05,7.00371173565616e-05,65536,42868,NUTS_SL_01m_2024.shp,SI032,2022,July,7
2022-08-01,2022-09-01,-7.463202928192914e-05,0.0006235650507733226,0.00019797964004003202,0.00015368340500878663,65536,49455,NUTS_SL_01m_2024.shp,SI032,2022,August,8
2022-09-01,2022-10-01,-0.0002374681062065065,0.00035261031007394195,5.4812658101183266e-05,0.00011505081616557652,65536,44697,NUTS_SL_01m_2024.shp,SI032,2022,September,9
2022-10-01,2022-11-01,-0.00016939309716690332,0.0004359650774858892,0.00011292613309111134,0.0001437046439039234,65536,39887,NUTS_SL_01m_2024.shp,SI032,2022,October,10
2022-12-01,2023-01-01,-0.0004793090047314763,0.0005834607873111963,4.873754145142445e-05,0.0002084797767239412,65536,31048,NUTS_SL_01m_2024.shp,SI032,2022,December,12
2023-01-01,2023-02-01,-0.0002890688192564994,0.0003682011447381228,2.007198631686965e-05,0.00012875560527883463,65536,42044,NUTS_SL_01m_2024.shp,SI032,2023,January,1
2023-04-01,2023-05-01,-8.711052214493975e-05,0.000129961030324921,-1.3140242428830626e-05,4.6981314296847055e-05,65536,55958,NUTS_SL_01m_2024.shp,SI032,2023,April,4
2023-05-01,2023-06-01,-1.7287360378759331e-06,7.725263276370242e-05,3.1412527983556354e-05,3.084844175228099e-05,65536,61057,NUTS_SL_01m_2024.shp,SI032,2023,May,5
2023-06-01,2023-07-01,-0.00019223432173021138,0.00044771056855097413,0.00015725926787736673,0.00013128059316802292,65536,27923,NUTS_SL_01m_2024.shp,SI032,2023,June,6
2023-07-01,2023-08-01,-0.00017199509602505714,0.000447503145551309,7.16471345387046e-05,0.00012572050484176657,65536,29050,NUTS_SL_01m_2024.shp,SI032,2023,July,7
2023-08-01,2023-09-01,-0.0002223015617346391,0.0004544468247331679,9.891676684827868e-05,0.00011995060434289798,65536,34349,NUTS_SL_01m_2024.shp,SI032,2023,August,8
2023-09-01,2023-10-01,-0.0003371672355569899,0.000525455572642386,0.00012933465316673263,0.0002268691618708269,65536,58228,NUTS_SL_01m_2024.shp,SI032,2023,September,9
2023-10-01,2023-11-01,-0.00025817067944444716,0.0003589245316106826,4.321501132525016e-05,0.0001499447233154836,65536,56929,NUTS_SL_01m_2024.shp,SI032,2023,October,10
2023-12-01,2024-01-01,-0.00027089816285297275,0.0005230653332546353,5.836734794588177e-05,0.00025565468417575665,65536,56534,NUTS_SL_01m_2024.shp,SI032,2023,December,12
2024-01-01,2024-02-01,-0.00037699530366808176,0.0004887718823738396,6.156968718535749e-05,0.00021999122708646693,65536,33980,NUTS_SL_01m_2024.shp,SI032,2024,January,1
2024-02-01,2024-03-01,0.000322354375384748,0.000322354375384748,0.000322354375384748,0.0,65536,65387,NUTS_SL_01m_2024.shp,SI032,2024,February,2
2024-04-01,2024-05-01,-0.0004504317475948483,0.00043027798528783023,4.551142359701533e-05,0.00014193225359639274,65536,27923,NUTS_SL_01m_2024.shp,SI032,2024,April,4
2024-05-01,2024-06-01,-0.00010270150232827291,0.0001840829208958894,7.4166362965784e-05,6.788970329272625e-05,65536,62324,NUTS_SL_01m_2024.shp,SI032,2024,May,5
2024-06-01,2024-07-01,-0.00023293525737244636,0.00042488682083785534,0.00013548109255891814,0.00011429185501955325,65536,28533,NUTS_SL_01m_2024.shp,SI032,2024,June,6
2024-07-01,2024-08-01,-0.00016690393385943025,0.0003730208845809102,0.0001231724854478467,0.00012747943765562675,65536,27923,NUTS_SL_01m_2024.shp,SI032,2024,July,7
2024-08-01,2024-09-01,-0.0001800307654775679,0.000460399518487975,0.0001575562841695579,0.00013799753445032303,65536,28248,NUTS_SL_01m_2024.shp,SI032,2024,August,8
2024-09-01,2024-10-01,-0.0003845318278763443,0.0005482141277752817,7.428514300254268e-05,0.00017583577751469718,65536,27923,NUTS_SL_01m_2024.shp,SI032,2024,September,9
2024-10-01,2024-11-01,-0.0003583099169190973,0.0005456735379993916,0.00010379113239372692,0.0002022028199439103,65536,47797,NUTS_SL_01m_2024.shp,SI032,2024,October,10
2024-11-01,2024-12-01,-0.00034509191755205393,0.0007753170211799443,0.0001559676361090736,0.0002463463137065475,65536,37221,NUTS_SL_01m_2024.shp,SI032,2024,November,11
2024-12-01,2025-01-01,-0.0003544628561940044,0.0006062137545086443,0.000111699610571947,0.00022500905567099906,65536,41870,NUTS_SL_01m_2024.shp,SI032,2024,December,12
2018-04-01,2018-05-01,0.00017783565272111446,0.0011386455735191703,0.00041961183376254074,0.00015548158633966414,65536,33574,NUTS_SL_01m_2024.shp,SI033,2018,April,4
2018-05-01,2018-06-01,-2.9209570129751228e-05,0.00042285738163627684,0.00012694804118367061,0.00010457981817012494,65536,37570,NUTS_SL_01m_2024.shp,SI033,2018,May,5
2018-06-01,2018-07-01,-0.00025429893867112696,0.0002528966870158911,8.344986255105157e-05,0.00011426359133639443,65536,51907,NUTS_SL_01m_2024.shp,SI033,2018,June,6
2018-07-01,2018-08-01,-1.394980790792033e-05,0.00020440990920178592,7.555852505276763e-05,5.921645107764405e-05,65536,27680,NUTS_SL_01m_2024.shp,SI033,2018,July,7
2018-09-01,2018-10-01,-0.0002738394250627607,0.00048254357534460723,9.526154622109924e-05,0.0001824811895379086,65536,26791,NUTS_SL_01m_2024.shp,SI033,2018,September,9
2018-10-01,2018-11-01,-0.0003320404211990535,0.00019609014270827174,-3.200754481771511e-05,0.00012094858018614073,65536,26791,NUTS_SL_01m_2024.shp,SI033,2018,October,10
2018-12-01,2019-01-01,6.43180392216891e-05,6.43180392216891e-05,6.43180392216891e-05,0.0,65536,64370,NUTS_SL_01m_2024.shp,SI033,2018,December,12
2019-02-01,2019-03-01,-0.00013839926396030933,0.00036672738497145474,7.321452711374323e-05,0.00011505443094990575,65536,26802,NUTS_SL_01m_2024.shp,SI033,2019,February,2
2019-03-01,2019-04-01,-0.00034798961132764816,0.00039788923459127545,7.201320330368926e-05,0.0001354989848263181,65536,26791,NUTS_SL_01m_2024.shp,SI033,2019,March,3
2019-06-01,2019-07-01,-0.000357461569365114,0.00041918165516108274,7.931365888724203e-05,0.00015765972184244537,65536,26791,NUTS_SL_01m_2024.shp,SI033,2019,June,6
2019-07-01,2019-08-01,-0.00010346386989112943,0.0003181298088748008,3.8718192648825235e-05,0.0001029318402818504,65536,53945,NUTS_SL_01m_2024.shp,SI033,2019,July,7
2019-08-01,2019-09-01,-8.063713175943121e-05,0.0003519898746162653,8.860995524250271e-05,0.00011188327800049961,65536,36587,NUTS_SL_01m_2024.shp,SI033,2019,August,8
2019-09-01,2019-10-01,-0.000325010041706264,0.00041138235246762633,9.360257423383277e-05,0.00016780256017706496,65536,26791,NUTS_SL_01m_2024.shp,SI033,2019,September,9
2019-11-01,2019-12-01,-0.0004115232441108674,0.0004773337277583778,5.010724391910563e-05,0.00020481378980276817,65536,30426,NUTS_SL_01m_2024.shp,SI033,2019,November,11
2019-12-01,2020-01-01,-0.00023650648654438555,0.00038972668698988855,5.659922258125218e-05,0.0001610508374844581,65536,27204,NUTS_SL_01m_2024.shp,SI033,2019,December,12
2020-02-01,2020-03-01,-0.00020741102343890816,0.00034611200680956244,4.905802160282016e-05,0.0001448981444756534,65536,51801,NUTS_SL_01m_2024.shp,SI033,2020,February,2
2020-03-01,2020-04-01,-0.00011338778131175786,0.00010889769328059629,-1.6560278104239772e-05,6.491071402857292e-05,65536,45413,NUTS_SL_01m_2024.shp,SI033,2020,March,3
2020-04-01,2020-05-01,-8.079859981080517e-05,0.00010159627709072083,4.1041282267663394e-05,5.1433477292516484e-05,65536,61682,NUTS_SL_01m_2024.shp,SI033,2020,April,4
2020-06-01,2020-07-01,-0.00026061435346491635,0.0003113269340246916,7.087596328893737e-05,9.945638656391676e-05,65536,37526,NUTS_SL_01m_2024.shp,SI033,2020,June,6
2020-07-01,2020-08-01,-7.771018135827035e-05,0.00040711770998314023,8.2775700557099e-05,8.715339201720144e-05,65536,33088,NUTS_SL_01m_2024.shp,SI033,2020,July,7
2020-09-01,2020-10-01,-0.0003304317651782185,0.0004957336350344121,0.00011286255625803154,0.00017769020682383056,65536,42178,NUTS_SL_01m_2024.shp,SI033,2020,September,9
2020-10-01,2020-11-01,-0.0003907512582372874,0.0006019361899234354,7.080323430836772e-05,0.00019850567143796143,65536,26791,NUTS_SL_01m_2024.shp,SI033,2020,October,10
2021-02-01,2021-03-01,-0.00030988422804512084,0.00017783937801141292,-7.54774517690501e-05,0.00013511017072887648,65536,31508,NUTS_SL_01m_2024.shp,SI033,2021,February,2
2021-03-01,2021-04-01,-0.00028194382321089506,0.00041723885806277394,6.170815420353154e-05,0.00013806054631461596,65536,26791,NUTS_SL_01m_2024.shp,SI033,2021,March,3
2021-04-01,2021-05-01,-0.00012384768342599273,0.00013463254435919225,3.515935037921788e-05,6.634065391563905e-05,65536,55009,NUTS_SL_01m_2024.shp,SI033,2021,April,4
2021-06-01,2021-07-01,-0.0002099507546517998,0.000347023451467976,4.679045042260687e-05,0.00014243807699172844,65536,39085,NUTS_SL_01m_2024.shp,SI033,2021,June,6
2021-07-01,2021-08-01,-0.00019779852300416678,0.0005475924117490649,0.00016980130539975474,0.00014631411850009484,65536,26791,NUTS_SL_01m_2024.shp,SI033,2021,July,7
2021-08-01,2021-09-01,-0.0002007398143177852,0.0002553841331973672,3.131880841013202e-05,0.00010448062327539975,65536,36392,NUTS_SL_01m_2024.shp,SI033,2021,August,8
2021-10-01,2021-11-01,-0.00034250077442266047,0.0006320404936559498,0.00013096631775253993,0.0001884137458827849,65536,26791,NUTS_SL_01m_2024.shp,SI033,2021,October,10
2022-01-01,2022-02-01,-0.00028585747350007296,-0.00028585747350007296,-0.00028585747350007296,0.0,65536,65523,NUTS_SL_01m_2024.shp,SI033,2022,January,1
2022-04-01,2022-05-01,-0.00015858870756346732,0.00044561695540323853,7.600459891655424e-05,0.00012658083855229523,65536,28590,NUTS_SL_01m_2024.shp,SI033,2022,April,4
2022-05-01,2022-06-01,-0.0003120861074421555,0.00032319966703653336,6.194493866861392e-05,0.00012809086597384737,65536,34252,NUTS_SL_01m_2024.shp,SI033,2022,May,5
2022-06-01,2022-07-01,-0.00010570140148047358,0.00021342550462577492,5.9087872764628084e-05,7.961095064471028e-05,65536,44422,NUTS_SL_01m_2024.shp,SI033,2022,June,6
2022-07-01,2022-08-01,2.1606803784379736e-05,2.5530696802888997e-05,2.3620634487913558e-05,1.9612603436465136e-06,65536,62284,NUTS_SL_01m_2024.shp,SI033,2022,July,7
2022-10-01,2022-11-01,-0.00020465312991291285,0.00034016885911114514,2.1721418571711408e-05,0.00014544909005651354,65536,26791,NUTS_SL_01m_2024.shp,SI033,2022,October,10
2022-12-01,2023-01-01,-0.0003804996085818857,0.00040281942347064614,-5.535982340702806e-06,0.00016228994265036413,65536,33293,NUTS_SL_01m_2024.shp,SI033,2022,December,12
2023-01-01,2023-02-01,0.000163268341566436,0.000163268341566436,0.000163268341566436,0.0,65536,65390,NUTS_SL_01m_2024.shp,SI033,2023,January,1
2023-04-01,2023-05-01,-8.33574595162645e-05,0.00015358778182417154,5.914493623158995e-05,6.476254248965109e-05,65536,58725,NUTS_SL_01m_2024.shp,SI033,2023,April,4
2023-06-01,2023-07-01,-9.742948896018788e-05,0.00038968020817264915,0.0001472278092463253,0.00011922929285157405,65536,26791,NUTS_SL_01m_2024.shp,SI033,2023,June,6
2023-07-01,2023-08-01,-0.0002149469655705616,0.0002975964453071356,2.769672141261469e-05,0.00011896260652774794,65536,29504,NUTS_SL_01m_2024.shp,SI033,2023,July,7
2023-08-01,2023-09-01,-0.00015367606829386204,0.000287434522761032,5.056103009612866e-05,9.524605490484176e-05,65536,44219,NUTS_SL_01m_2024.shp,SI033,2023,August,8
2023-10-01,2023-11-01,-0.0002734483568929136,-1.3853909877070691e-05,-0.0001138674872290123,6.559323541474183e-05,65536,62206,NUTS_SL_01m_2024.shp,SI033,2023,October,10
2024-01-01,2024-02-01,2.7453605071059428e-05,0.0001259911514353007,3.649587403154269e-05,2.8447150454445246e-05,65536,65111,NUTS_SL_01m_2024.shp,SI033,2024,January,1
2024-04-01,2024-05-01,-0.0001359547459287569,0.0005165793700143695,0.00010641205763260226,0.00013616593169920959,65536,26791,NUTS_SL_01m_2024.shp,SI033,2024,April,4
2024-05-01,2024-06-01,-8.79767831065692e-05,1.4669115444121417e-05,-2.1913750426678366e-05,4.764422616040448e-05,65536,63289,NUTS_SL_01m_2024.shp,SI033,2024,May,5
2024-06-01,2024-07-01,-0.00023293525737244636,0.0002654361887834966,6.896456784712941e-05,9.731761456155408e-05,65536,48504,NUTS_SL_01m_2024.shp,SI033,2024,June,6
2024-07-01,2024-08-01,-0.00014461851969826967,0.0005693003186024725,9.478803444372672e-05,0.00013766598516255814,65536,26791,NUTS_SL_01m_2024.shp,SI033,2024,July,7
2024-08-01,2024-09-01,-0.00017456123896408826,0.000460399518487975,0.00017765912395919825,0.00017519331718040515,65536,26791,NUTS_SL_01m_2024.shp,SI033,2024,August,8
2024-09-01,2024-10-01,-0.000507328484673053,0.0005592714878730476,5.421075577841665e-05,0.00021399653383022735,65536,26791,NUTS_SL_01m_2024.shp,SI033,2024,September,9
2024-10-01,2024-11-01,-0.0005540477577596903,0.00040857979911379516,7.988707479560321e-05,0.00022073892698802548,65536,29930,NUTS_SL_01m_2024.shp,SI033,2024,October,10
2024-11-01,2024-12-01,-0.00036043330328539014,0.0005420397501438856,5.279362166135154e-05,0.00025712901067666987,65536,38755,NUTS_SL_01m_2024.shp,SI033,2024,November,11
2024-12-01,2025-01-01,-0.00022961606737226248,0.0004609266179613769,0.0001327362869843418,0.00018156490252190438,65536,52437,NUTS_SL_01m_2024.shp,SI033,2024,December,12
2018-04-01,2018-05-01,9.745383431436494e-05,0.0011386455735191703,0.0003846013469582397,0.00019116198492763364,65536,47051,NUTS_SL_01m_2024.shp,SI034,2018,April,4
2018-05-01,2018-06-01,-0.00017997188842855394,0.0003820902784354985,0.00013019900877658347,0.00010044996979808709,65536,39373,NUTS_SL_01m_2024.shp,SI034,2018,May,5
2018-06-01,2018-07-01,-0.00025429893867112696,0.0004002113710157573,9.24263361884952e-05,0.00012266018551587121,65536,52757,NUTS_SL_01m_2024.shp,SI034,2018,June,6
2018-07-01,2018-08-01,-3.5901612136512995e-05,0.00026630639331415296,0.00012612131614417842,6.279411232915929e-05,65536,36222,NUTS_SL_01m_2024.shp,SI034,2018,July,7
2018-09-01,2018-10-01,-0.0003390379133634269,0.00048254357534460723,0.00011016347818974631,0.00016500598235624282,65536,35309,NUTS_SL_01m_2024.shp,SI034,2018,September,9
2018-10-01,2018-11-01,-0.0002976014220621437,0.00038094050250947475,2.4442536226989628e-05,0.00013095710667579804,65536,35464,NUTS_SL_01m_2024.shp,SI034,2018,October,10
2018-12-01,2019-01-01,-0.00020187027985230088,0.00037848681677132845,4.3380459476934786e-05,0.00012788644260932263,65536,53674,NUTS_SL_01m_2024.shp,SI034,2018,December,12
2019-02-01,2019-03-01,-0.00021848038886673748,0.0003938181034754962,8.932299971074295e-05,0.00011391199922446325,65536,35884,NUTS_SL_01m_2024.shp,SI034,2019,February,2
2019-03-01,2019-04-01,-0.00034252385376021266,0.0004400800389703363,4.2411515667412265e-05,0.00015075230746556227,65536,35309,NUTS_SL_01m_2024.shp,SI034,2019,March,3
2019-06-01,2019-07-01,-0.0002553535159677267,0.00047648063628003,0.00012404713634898415,0.00014606197739718436,65536,35309,NUTS_SL_01m_2024.shp,SI034,2019,June,6
2019-07-01,2019-08-01,-0.00017992920766118914,0.00033961169538088143,0.00010641064518229431,0.00010726217286157338,65536,54274,NUTS_SL_01m_2024.shp,SI034,2019,July,7
2019-08-01,2019-09-01,-9.546513319946826e-05,0.00047823713975958526,0.00012077438837835536,0.00010470828674342913,65536,37820,NUTS_SL_01m_2024.shp,SI034,2019,August,8
2019-09-01,2019-10-01,-0.0003356069209985435,0.0004218282410874963,0.00011028055436195321,0.00014614725434103782,65536,35731,NUTS_SL_01m_2024.shp,SI034,2019,September,9
2019-11-01,2019-12-01,-0.00043809431372210383,0.0004926652181893587,7.531978821633603e-05,0.00018935658233201131,65536,50035,NUTS_SL_01m_2024.shp,SI034,2019,November,11
2019-12-01,2020-01-01,-0.00015131272084545344,0.000297315331408754,7.53410717927912e-05,0.00011561546923068418,65536,36303,NUTS_SL_01m_2024.shp,SI034,2019,December,12
2020-01-01,2020-02-01,-0.00023137482639867812,0.00039244384970515966,-2.953174002828131e-05,0.00018332059287007256,65536,61172,NUTS_SL_01m_2024.shp,SI034,2020,January,1
2020-02-01,2020-03-01,-0.00028564766398631036,0.0002979492419399321,-4.3057058264492127e-07,0.00017238815791658732,65536,63642,NUTS_SL_01m_2024.shp,SI034,2020,February,2
2020-03-01,2020-04-01,-0.00016714102821424603,0.00019785507174674422,-3.349535181228351e-06,9.365991862531787e-05,65536,52654,NUTS_SL_01m_2024.shp,SI034,2020,March,3
2020-04-01,2020-05-01,-0.00012314772175159305,0.00020787713583558798,4.6263176834951685e-05,0.00011720470482899236,65536,60563,NUTS_SL_01m_2024.shp,SI034,2020,April,4
2020-06-01,2020-07-01,-8.983969019027427e-05,0.0003471747040748596,8.514845104703225e-05,9.502463497457676e-05,65536,52194,NUTS_SL_01m_2024.shp,SI034,2020,June,6
2020-07-01,2020-08-01,-4.971719317836687e-05,0.00040711770998314023,9.402413104550726e-05,0.00012296378192944756,65536,59343,NUTS_SL_01m_2024.shp,SI034,2020,July,7
2020-09-01,2020-10-01,-0.00038173835491761565,0.0006795692024752498,0.00010019695623589567,0.00017699360424921104,65536,44330,NUTS_SL_01m_2024.shp,SI034,2020,September,9
2020-10-01,2020-11-01,-0.00042570705409161747,0.0007213680073618889,7.414301250522992e-05,0.00020154116865601958,65536,35309,NUTS_SL_01m_2024.shp,SI034,2020,October,10
2020-12-01,2021-01-01,-0.00025209481827914715,0.0005258353194221854,8.803294187419971e-05,0.00018264072342619013,65536,59995,NUTS_SL_01m_2024.shp,SI034,2020,December,12
2021-02-01,2021-03-01,-0.00030988422804512084,0.00015312973118852824,-5.3204334389536576e-05,0.00011016109388658796,65536,48880,NUTS_SL_01m_2024.shp,SI034,2021,February,2
2021-03-01,2021-04-01,-0.00023855654580984265,0.00048491195775568485,0.00015551970659115482,0.00014725588922639548,65536,35309,NUTS_SL_01m_2024.shp,SI034,2021,March,3
2021-04-01,2021-05-01,-0.00013047635729890317,0.00019410355889704078,2.7204452878004367e-05,8.070191006074566e-05,65536,58280,NUTS_SL_01m_2024.shp,SI034,2021,April,4
2021-05-01,2021-06-01,-5.961231636320008e-06,1.770914786902722e-05,5.861520960385484e-06,1.0234604058854356e-05,65536,64013,NUTS_SL_01m_2024.shp,SI034,2021,May,5
2021-06-01,2021-07-01,-0.00023718757438473403,0.0005872501060366631,9.93798675179548e-05,0.0001530747121109687,65536,39939,NUTS_SL_01m_2024.shp,SI034,2021,June,6
2021-07-01,2021-08-01,-0.00020895803754683584,0.0005562829901464283,0.0001808727131588383,0.00013566178533756766,65536,35754,NUTS_SL_01m_2024.shp,SI034,2021,July,7
2021-08-01,2021-09-01,-0.00025028560776263475,0.00044907498522661626,8.155618270231003e-05,0.00014170214822424875,65536,38999,NUTS_SL_01m_2024.shp,SI034,2021,August,8
2021-10-01,2021-11-01,-0.0003346027806401253,0.0006807560566812754,0.00017909115947907002,0.00020486092245888625,65536,35714,NUTS_SL_01m_2024.shp,SI034,2021,October,10
2021-12-01,2022-01-01,-0.00030506172333844006,0.0005473880446515977,3.9937456677144757e-05,0.00016296775036622193,65536,43724,NUTS_SL_01m_2024.shp,SI034,2021,December,12
2022-02-01,2022-03-01,-0.00017072785703931004,0.00018636835739016533,-5.389651381007552e-06,0.00011063537990189887,65536,60032,NUTS_SL_01m_2024.shp,SI034,2022,February,2
2022-04-01,2022-05-01,-0.0002975276147481054,0.0003929327940568328,6.667595006285241e-05,0.00012456820615735733,65536,35954,NUTS_SL_01m_2024.shp,SI034,2022,April,4
2022-05-01,2022-06-01,-0.00022847559012006968,0.00033283859374932945,7.148952618234666e-05,0.00012301019224155466,65536,41323,NUTS_SL_01m_2024.shp,SI034,2022,May,5
2022-06-01,2022-07-01,-1.3018328900216147e-05,0.0002283500216435641,9.38956542103104e-05,6.336778721609758e-05,65536,51755,NUTS_SL_01m_2024.shp,SI034,2022,June,6
2022-07-01,2022-08-01,-6.345363362925127e-05,0.00015827575407456607,4.7717995762664155e-05,5.6936465510472114e-05,65536,57929,NUTS_SL_01m_2024.shp,SI034,2022,July,7
2022-08-01,2022-09-01,2.042218329734169e-05,0.0003204694658052176,0.0002682749063549431,5.8010106215655536e-05,65536,65176,NUTS_SL_01m_2024.shp,SI034,2022,August,8
2022-09-01,2022-10-01,-0.00022518887999467552,0.00033792349859140813,3.3576059588674075e-05,0.00012973330589435017,65536,53391,NUTS_SL_01m_2024.shp,SI034,2022,September,9
2022-10-01,2022-11-01,-0.0003308356099296361,0.00039888612809590995,3.2912842876169386e-05,0.00015457367512386274,65536,35309,NUTS_SL_01m_2024.shp,SI034,2022,October,10
2022-12-01,2023-01-01,-0.000564084853976965,0.00040977151365950704,2.773176226117624e-05,0.00019153319578303846,65536,37578,NUTS_SL_01m_2024.shp,SI034,2022,December,12
2023-01-01,2023-02-01,-0.00025415935670025647,0.0002777836052700877,3.064909403273948e-05,0.00011916026314472012,65536,59866,NUTS_SL_01m_2024.shp,SI034,2023,January,1
2023-04-01,2023-05-01,-0.00014557818940375,0.00011609123612288386,2.4249639446209966e-05,6.8629526269469e-05,65536,61275,NUTS_SL_01m_2024.shp,SI034,2023,April,4
2023-05-01,2023-06-01,1.7047552319127135e-05,6.715544441249222e-05,4.2360258068801e-05,2.3878779816962927e-05,65536,63928,NUTS_SL_01m_2024.shp,SI034,2023,May,5
2023-06-01,2023-07-01,-0.00014821298827882856,0.0004959785146638751,0.00013047767520563952,0.00012376194685525507,65536,35309,NUTS_SL_01m_2024.shp,SI034,2023,June,6
2023-07-01,2023-08-01,-0.0002149469655705616,0.00044196067028678954,2.5927740337611302e-05,0.00014721947882316962,65536,58692,NUTS_SL_01m_2024.shp,SI034,2023,July,7
2023-08-01,2023-09-01,-0.0002223015617346391,0.0003650538856163621,1.5969076969652856e-05,0.00011144417956961631,65536,48595,NUTS_SL_01m_2024.shp,SI034,2023,August,8
2023-09-01,2023-10-01,-3.0157363653415814e-05,0.00039061877760104835,0.00011036773434259689,0.00014389548177188958,65536,64677,NUTS_SL_01m_2024.shp,SI034,2023,September,9
2023-10-01,2023-11-01,-0.0002734483568929136,0.0005422867252491415,7.052476319940851e-05,0.00018852636251263705,65536,53336,NUTS_SL_01m_2024.shp,SI034,2023,October,10
2023-12-01,2024-01-01,-3.813054718193598e-05,8.827838610159233e-05,7.45595871405892e-05,3.931886694271791e-05,65536,65149,NUTS_SL_01m_2024.shp,SI034,2023,December,12
2024-01-01,2024-02-01,-0.0005944140139035881,0.0003937632136512548,-5.027801286188791e-05,0.0002196351624463511,65536,56782,NUTS_SL_01m_2024.shp,SI034,2024,January,1
2024-02-01,2024-03-01,-0.0001207327950396575,0.0003433933015912771,7.904490226089012e-05,0.00013590137063882688,65536,62469,NUTS_SL_01m_2024.shp,SI034,2024,February,2
2024-04-01,2024-05-01,-0.0004504317475948483,0.000403527490561828,7.835586076166333e-05,0.0001411943624009924,65536,35309,NUTS_SL_01m_2024.shp,SI034,2024,April,4
2024-05-01,2024-06-01,-0.000125801598187536,0.0001765647466527298,3.506976815743496e-05,6.954744094147579e-05,65536,60018,NUTS_SL_01m_2024.shp,SI034,2024,May,5
2024-06-01,2024-07-01,-0.00012433348456397653,0.00034543004585430026,8.918316574464533e-05,0.00010351655499071882,65536,45642,NUTS_SL_01m_2024.shp,SI034,2024,June,6
2024-07-01,2024-08-01,-0.0001908453123178333,0.0003133237187284976,0.00010118213930325107,0.00011251640832992148,65536,35309,NUTS_SL_01m_2024.shp,SI034,2024,July,7
2024-08-01,2024-09-01,-0.00023530474572908133,0.0006752462941221893,0.00013658401139288634,0.000157119710579177,65536,35653,NUTS_SL_01m_2024.shp,SI034,2024,August,8
2024-09-01,2024-10-01,-0.0006014244863763452,0.0005482141277752817,5.6707020776089045e-05,0.00018512360676542483,65536,35309,NUTS_SL_01m_2024.shp,SI034,2024,September,9
2024-10-01,2024-11-01,-0.00044437512406148016,0.0004360973834991455,5.0620466726630346e-05,0.00018064633776428767,65536,35374,NUTS_SL_01m_2024.shp,SI034,2024,October,10
