interval_from,interval_to,co_B0_min,co_B0_max,co_B0_mean,co_B0_stDev,co_B0_sampleCount,co_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2024-04-01,2024-05-01,0.02784932777285576,0.03983524069190025,0.03323662626659058,0.002950890164423267,65536,50223,NUTS_SL_01m_2024.shp,SI031,2024,April,4
2024-05-01,2024-06-01,0.025943784043192863,0.03379734605550766,0.031007569307492332,0.0018154115796645662,65536,59390,NUTS_SL_01m_2024.shp,SI031,2024,May,5
2024-06-01,2024-07-01,0.026485636830329895,0.032796524465084076,0.030181547820272138,0.0013487733430742684,65536,33747,NUTS_SL_01m_2024.shp,SI031,2024,June,6
2024-07-01,2024-08-01,0.02806066907942295,0.0319700613617897,0.02964378194467068,0.0012426045033748425,65536,46748,NUTS_SL_01m_2024.shp,SI031,2024,July,7
2024-08-01,2024-09-01,0.02867555245757103,0.036766160279512405,0.033449990294736325,0.0021937293166371594,65536,39320,NUTS_SL_01m_2024.shp,SI031,2024,August,8
2024-09-01,2024-10-01,0.028518158942461014,0.034399788826704025,0.031542140144609716,0.001469552684283504,65536,41587,NUTS_SL_01m_2024.shp,SI031,2024,September,9
2024-10-01,2024-11-01,0.030536575242877007,0.034680359065532684,0.03219643193621048,0.0012493516965737218,65536,57084,NUTS_SL_01m_2024.shp,SI031,2024,October,10
2024-11-01,2024-12-01,0.03436850756406784,0.03872930258512497,0.0365702712683328,0.0008752152007291296,65536,33747,NUTS_SL_01m_2024.shp,SI031,2024,November,11
2024-12-01,2025-01-01,0.031196346506476402,0.03766011446714401,0.03472906729098249,0.0018357650162365644,65536,41368,NUTS_SL_01m_2024.shp,SI031,2024,December,12
2018-04-01,2018-05-01,0.02907606214284897,0.04127531498670578,0.03386187124605538,0.002373388043075486,65536,29790,NUTS_SL_01m_2024.shp,SI032,2018,April,4
2018-05-01,2018-06-01,0.024460766464471817,0.03319776803255081,0.029519243164060127,0.002001174290835954,65536,32243,NUTS_SL_01m_2024.shp,SI032,2018,May,5
2018-06-01,2018-07-01,0.01986878551542759,0.031296975910663605,0.02740805874821894,0.0025343353687974106,65536,38601,NUTS_SL_01m_2024.shp,SI032,2018,June,6
2018-07-01,2018-08-01,0.023214731365442276,0.03258463740348816,0.030330987033964328,0.0022425953858552098,65536,40847,NUTS_SL_01m_2024.shp,SI032,2018,July,7
2018-08-01,2018-09-01,0.036418333649635315,0.046418000012636185,0.043092201859153266,0.00326793351951067,65536,56995,NUTS_SL_01m_2024.shp,SI032,2018,August,8
2018-09-01,2018-10-01,0.01999702677130699,0.032692935317754745,0.029826361743535215,0.0023606876803545637,65536,31678,NUTS_SL_01m_2024.shp,SI032,2018,September,9
2018-10-01,2018-11-01,0.024725141003727913,0.032242149114608765,0.029105241291834505,0.001673560132144474,65536,39049,NUTS_SL_01m_2024.shp,SI032,2018,October,10
2018-12-01,2019-01-01,0.026865851134061813,0.03581194207072258,0.032556054281041164,0.002155276991168399,65536,35074,NUTS_SL_01m_2024.shp,SI032,2018,December,12
2019-01-01,2019-02-01,0.025693779811263084,0.03272135183215141,0.028182650522055618,0.0017496454553417242,65536,33218,NUTS_SL_01m_2024.shp,SI032,2019,January,1
2019-02-01,2019-03-01,0.027637384831905365,0.03554828464984894,0.03167713589033862,0.0020189102905962056,65536,36931,NUTS_SL_01m_2024.shp,SI032,2019,February,2
2019-03-01,2019-04-01,0.026367146521806717,0.040659692138433456,0.03611238302765834,0.0025198460005618796,65536,39096,NUTS_SL_01m_2024.shp,SI032,2019,March,3
2019-05-01,2019-06-01,0.026630515232682228,0.029771238565444946,0.028597102718438624,0.0011923647417639146,65536,55857,NUTS_SL_01m_2024.shp,SI032,2019,May,5
2019-06-01,2019-07-01,0.015394577756524086,0.030962321907281876,0.025943206519551704,0.0021324061708755345,65536,30366,NUTS_SL_01m_2024.shp,SI032,2019,June,6
2019-07-01,2019-08-01,0.021636558696627617,0.035613276064395905,0.03203838778469879,0.0024876674804686695,65536,30912,NUTS_SL_01m_2024.shp,SI032,2019,July,7
2019-08-01,2019-09-01,0.027661873027682304,0.037549108266830444,0.03350257353415739,0.0024203167370009456,65536,32458,NUTS_SL_01m_2024.shp,SI032,2019,August,8
2019-09-01,2019-10-01,0.028609376400709152,0.03054942935705185,0.02981846644480975,0.0007296920559984787,65536,54519,NUTS_SL_01m_2024.shp,SI032,2019,September,9
2019-10-01,2019-11-01,0.024715682491660118,0.03238430619239807,0.02881120510471166,0.0016943174972095438,65536,28706,NUTS_SL_01m_2024.shp,SI032,2019,October,10
2019-11-01,2019-12-01,0.024816662073135376,0.0338461697101593,0.02870885752155541,0.0019421122431543115,65536,41726,NUTS_SL_01m_2024.shp,SI032,2019,November,11
2019-12-01,2020-01-01,0.028664419427514076,0.032464202493429184,0.029930061433128208,0.0008205770340135063,65536,61812,NUTS_SL_01m_2024.shp,SI032,2019,December,12
2020-03-01,2020-04-01,0.024700786918401718,0.03670133650302887,0.033241035441607586,0.0022701538439234346,65536,35147,NUTS_SL_01m_2024.shp,SI032,2020,March,3
2020-04-01,2020-05-01,0.028369393199682236,0.04085283726453781,0.03475897110677273,0.0025025278158823266,65536,28025,NUTS_SL_01m_2024.shp,SI032,2020,April,4
2020-05-01,2020-06-01,0.026637256145477295,0.03432641178369522,0.03078671095915669,0.0018986173604775968,65536,47555,NUTS_SL_01m_2024.shp,SI032,2020,May,5
2020-06-01,2020-07-01,0.01997426524758339,0.030283493921160698,0.02535324134108732,0.002613435809638953,65536,43542,NUTS_SL_01m_2024.shp,SI032,2020,June,6
2020-07-01,2020-08-01,0.026665573939681053,0.032335665076971054,0.029998764964065675,0.0012051365160124514,65536,46010,NUTS_SL_01m_2024.shp,SI032,2020,July,7
2020-09-01,2020-10-01,0.029660426080226898,0.036898188292980194,0.0334667268826212,0.001864807467950816,65536,47210,NUTS_SL_01m_2024.shp,SI032,2020,September,9
2020-10-01,2020-11-01,0.02573365345597267,0.03541877493262291,0.02976229509806842,0.0015151192791860752,65536,50272,NUTS_SL_01m_2024.shp,SI032,2020,October,10
2020-11-01,2020-12-01,0.02815854363143444,0.03544926270842552,0.032512925435278284,0.002214914662740218,65536,38162,NUTS_SL_01m_2024.shp,SI032,2020,November,11
2020-12-01,2021-01-01,0.029105303809046745,0.03628285229206085,0.0324847821858453,0.0016697722043302547,65536,38980,NUTS_SL_01m_2024.shp,SI032,2020,December,12
2021-02-01,2021-03-01,0.025679361075162888,0.03812755271792412,0.0341115417628291,0.0022029352459670432,65536,37667,NUTS_SL_01m_2024.shp,SI032,2021,February,2
2021-03-01,2021-04-01,0.029973488301038742,0.041134703904390335,0.036706462533302356,0.0020057638508023915,65536,29398,NUTS_SL_01m_2024.shp,SI032,2021,March,3
2021-04-01,2021-05-01,0.030028492212295532,0.03633682802319527,0.032660002515428034,0.001286170799073441,65536,46281,NUTS_SL_01m_2024.shp,SI032,2021,April,4
2021-05-01,2021-06-01,0.028995756059885025,0.029193760827183723,0.029099626312516724,9.888263659421629e-05,65536,62587,NUTS_SL_01m_2024.shp,SI032,2021,May,5
2021-06-01,2021-07-01,0.017758753150701523,0.03392941132187843,0.026390769245971234,0.0038472923998946773,65536,29343,NUTS_SL_01m_2024.shp,SI032,2021,June,6
2021-07-01,2021-08-01,0.026960738003253937,0.036357998847961426,0.03191562158180888,0.0024321538673929347,65536,50513,NUTS_SL_01m_2024.shp,SI032,2021,July,7
2021-08-01,2021-09-01,0.03574644401669502,0.042360108345746994,0.03946302024113768,0.0016588874694112522,65536,32724,NUTS_SL_01m_2024.shp,SI032,2021,August,8
2021-09-01,2021-10-01,0.03657456114888191,0.03692897409200668,0.03675654314850509,0.00016125887673122788,65536,62838,NUTS_SL_01m_2024.shp,SI032,2021,September,9
2021-10-01,2021-11-01,0.02673313394188881,0.040058065205812454,0.0327615661995094,0.00257202562469869,65536,34438,NUTS_SL_01m_2024.shp,SI032,2021,October,10
2021-12-01,2022-01-01,0.016564015299081802,0.03230378404259682,0.027699786438419832,0.0031827407160714117,65536,27994,NUTS_SL_01m_2024.shp,SI032,2021,December,12
2022-01-01,2022-02-01,0.03205281123518944,0.03205281123518944,0.03205281123518944,0.0,65536,64438,NUTS_SL_01m_2024.shp,SI032,2022,January,1
2022-02-01,2022-03-01,0.02796127274632454,0.03799835219979286,0.034576381486420504,0.0021852683916046196,65536,35344,NUTS_SL_01m_2024.shp,SI032,2022,February,2
2022-04-01,2022-05-01,0.02471645548939705,0.036999523639678955,0.0310396323909141,0.0025212601948560996,65536,32827,NUTS_SL_01m_2024.shp,SI032,2022,April,4
2022-05-01,2022-06-01,0.024506384506821632,0.03320180997252464,0.028911327419127122,0.002139956906659455,65536,28605,NUTS_SL_01m_2024.shp,SI032,2022,May,5
2022-06-01,2022-07-01,0.024386467412114143,0.033387210220098495,0.028701490048916097,0.0021539937191887857,65536,31434,NUTS_SL_01m_2024.shp,SI032,2022,June,6
2022-07-01,2022-08-01,0.022074827924370766,0.029997652396559715,0.0264886867351207,0.00231959752728545,65536,35341,NUTS_SL_01m_2024.shp,SI032,2022,July,7
2022-08-01,2022-09-01,0.020069696009159088,0.03407234698534012,0.02581097827284856,0.0035064890739526493,65536,49694,NUTS_SL_01m_2024.shp,SI032,2022,August,8
2022-09-01,2022-10-01,0.018965620547533035,0.030922912061214447,0.026550340500221092,0.002455212262038399,65536,35833,NUTS_SL_01m_2024.shp,SI032,2022,September,9
2022-10-01,2022-11-01,0.01789531484246254,0.028839340433478355,0.02570943854084563,0.0019891938293507,65536,35515,NUTS_SL_01m_2024.shp,SI032,2022,October,10
2022-11-01,2022-12-01,0.03303195908665657,0.03303195908665657,0.03303195908665657,0.0,65536,65016,NUTS_SL_01m_2024.shp,SI032,2022,November,11
2022-12-01,2023-01-01,0.024725016206502914,0.029089801013469696,0.026301177741533923,0.00158072913553302,65536,62010,NUTS_SL_01m_2024.shp,SI032,2022,December,12
2023-01-01,2023-02-01,0.025686653330922127,0.03568248823285103,0.03171271556335344,0.0014959117145475912,65536,37209,NUTS_SL_01m_2024.shp,SI032,2023,January,1
2023-02-01,2023-03-01,0.031078511849045753,0.038924362510442734,0.03564942891712623,0.0017765057737995677,65536,58970,NUTS_SL_01m_2024.shp,SI032,2023,February,2
2023-03-01,2023-04-01,0.03440790995955467,0.040300942957401276,0.038551817078380346,0.00200374362158136,65536,63084,NUTS_SL_01m_2024.shp,SI032,2023,March,3
2023-04-01,2023-05-01,0.026862813159823418,0.034235820174217224,0.031157722962977898,0.001612139020471086,65536,42938,NUTS_SL_01m_2024.shp,SI032,2023,April,4
2023-05-01,2023-06-01,0.03214767575263977,0.03655241057276726,0.03368946105698014,0.0013234506078642094,65536,55673,NUTS_SL_01m_2024.shp,SI032,2023,May,5
2023-06-01,2023-07-01,0.027505552396178246,0.03780234977602959,0.03261747615039408,0.0023771103275563904,65536,27923,NUTS_SL_01m_2024.shp,SI032,2023,June,6
2023-07-01,2023-08-01,0.02715352736413479,0.04164130613207817,0.035614975988703834,0.0029478219567395866,65536,41489,NUTS_SL_01m_2024.shp,SI032,2023,July,7
2023-08-01,2023-09-01,0.03432835265994072,0.0471954308450222,0.04196343550764023,0.003276525671302785,65536,32701,NUTS_SL_01m_2024.shp,SI032,2023,August,8
2023-09-01,2023-10-01,0.0291236974298954,0.03724661469459534,0.03354861722978322,0.002208365237285889,65536,53017,NUTS_SL_01m_2024.shp,SI032,2023,September,9
2023-10-01,2023-11-01,0.025520171970129013,0.0327095128595829,0.02943102372762204,0.0026406493014552203,65536,62822,NUTS_SL_01m_2024.shp,SI032,2023,October,10
2023-12-01,2024-01-01,0.035322949290275574,0.03814077749848366,0.0363277557822195,0.0004759991229450821,65536,64845,NUTS_SL_01m_2024.shp,SI032,2023,December,12
2024-02-01,2024-03-01,0.030863475054502487,0.03671940043568611,0.03209557464783996,0.0011508031722750145,65536,63570,NUTS_SL_01m_2024.shp,SI032,2024,February,2
2024-03-01,2024-04-01,0.03174625709652901,0.03174625709652901,0.03174625709652901,0.0,65536,65473,NUTS_SL_01m_2024.shp,SI032,2024,March,3
2024-04-01,2024-05-01,0.027061525732278824,0.03865016996860504,0.03428361985071933,0.0022580790677476236,65536,31017,NUTS_SL_01m_2024.shp,SI032,2024,April,4
2024-05-01,2024-06-01,0.022676734253764153,0.03513479605317116,0.030650225402198333,0.0019333137072197505,65536,48221,NUTS_SL_01m_2024.shp,SI032,2024,May,5
2024-06-01,2024-07-01,0.024775346741080284,0.03434944525361061,0.02979760195944584,0.0023537526053186483,65536,28175,NUTS_SL_01m_2024.shp,SI032,2024,June,6
2024-07-01,2024-08-01,0.02725851535797119,0.03164130821824074,0.029822982138872824,0.0021594065914936253,65536,64138,NUTS_SL_01m_2024.shp,SI032,2024,July,7
2024-08-01,2024-09-01,0.025754142552614212,0.03722739964723587,0.03425193279601055,0.0021239112866970992,65536,42629,NUTS_SL_01m_2024.shp,SI032,2024,August,8
2024-09-01,2024-10-01,0.02901923470199108,0.037539854645729065,0.032546011735397416,0.0019346262982564211,65536,35689,NUTS_SL_01m_2024.shp,SI032,2024,September,9
2024-10-01,2024-11-01,0.025992056354880333,0.03507858142256737,0.031481824922071834,0.0026476063687371396,65536,45078,NUTS_SL_01m_2024.shp,SI032,2024,October,10
2024-11-01,2024-12-01,0.02763473615050316,0.036967337131500244,0.03463894778658501,0.001985759905514109,65536,28089,NUTS_SL_01m_2024.shp,SI032,2024,November,11
2024-12-01,2025-01-01,0.029705947265028954,0.038953714072704315,0.03490592088425332,0.002084427086147451,65536,37690,NUTS_SL_01m_2024.shp,SI032,2024,December,12
2018-04-01,2018-05-01,0.028587710112333298,0.03600174933671951,0.03224960607665672,0.0020347588185069053,65536,29434,NUTS_SL_01m_2024.shp,SI033,2018,April,4
2018-05-01,2018-06-01,0.02310268022119999,0.033154796808958054,0.02828221828847454,0.0027940497478791205,65536,32773,NUTS_SL_01m_2024.shp,SI033,2018,May,5
2018-06-01,2018-07-01,0.01986878551542759,0.03205929696559906,0.025579771925645547,0.003248097401374009,65536,35667,NUTS_SL_01m_2024.shp,SI033,2018,June,6
2018-07-01,2018-08-01,0.022435560822486877,0.02932313084602356,0.025748031311109455,0.0016887891834424069,65536,27126,NUTS_SL_01m_2024.shp,SI033,2018,July,7
2018-09-01,2018-10-01,0.01795382983982563,0.030891932547092438,0.02616348260592367,0.002643613163826905,65536,28737,NUTS_SL_01m_2024.shp,SI033,2018,September,9
2018-10-01,2018-11-01,0.022667353972792625,0.02925592102110386,0.025460145912143267,0.0019476350306558224,65536,37609,NUTS_SL_01m_2024.shp,SI033,2018,October,10
2018-12-01,2019-01-01,0.023830540478229523,0.03464663401246071,0.029836598112984863,0.0025732519394009714,65536,29116,NUTS_SL_01m_2024.shp,SI033,2018,December,12
2019-01-01,2019-02-01,0.02467419020831585,0.03140495344996452,0.02875183091766928,0.0014198094075272406,65536,30369,NUTS_SL_01m_2024.shp,SI033,2019,January,1
2019-02-01,2019-03-01,0.030536798760294914,0.031726010143756866,0.03115294673200533,0.0005354667893096163,65536,62621,NUTS_SL_01m_2024.shp,SI033,2019,February,2
2019-03-01,2019-04-01,0.026367146521806717,0.03764193132519722,0.032697240412924794,0.002772162955645124,65536,30757,NUTS_SL_01m_2024.shp,SI033,2019,March,3
2019-04-01,2019-05-01,0.031244594603776932,0.037696219980716705,0.034533965047448816,0.0021104812414820748,65536,59136,NUTS_SL_01m_2024.shp,SI033,2019,April,4
2019-06-01,2019-07-01,0.015394577756524086,0.029521971940994263,0.024619071168065512,0.002646332135869055,65536,38027,NUTS_SL_01m_2024.shp,SI033,2019,June,6
2019-07-01,2019-08-01,0.02432474121451378,0.032142095267772675,0.028373523766970648,0.0017853439975372943,65536,31917,NUTS_SL_01m_2024.shp,SI033,2019,July,7
2019-08-01,2019-09-01,0.024218130856752396,0.037880830466747284,0.030319950268862774,0.0024866912594655316,65536,26791,NUTS_SL_01m_2024.shp,SI033,2019,August,8
2019-09-01,2019-10-01,0.02935423143208027,0.02935423143208027,0.02935423143208027,0.0,65536,61097,NUTS_SL_01m_2024.shp,SI033,2019,September,9
2019-10-01,2019-11-01,0.02231118083000183,0.02994707226753235,0.0266721071674898,0.0020103913151924674,65536,29876,NUTS_SL_01m_2024.shp,SI033,2019,October,10
2019-11-01,2019-12-01,0.02242201380431652,0.030593963339924812,0.026542208473681723,0.00230252280508349,65536,47646,NUTS_SL_01m_2024.shp,SI033,2019,November,11
2019-12-01,2020-01-01,0.028664419427514076,0.029542308300733566,0.029379934545727505,0.00034085315974465,65536,64552,NUTS_SL_01m_2024.shp,SI033,2019,December,12
2020-02-01,2020-03-01,0.0245969295501709,0.0245969295501709,0.0245969295501709,0.0,65536,63906,NUTS_SL_01m_2024.shp,SI033,2020,February,2
2020-03-01,2020-04-01,0.024700786918401718,0.03670133650302887,0.029560743863181946,0.002332688506117293,65536,34273,NUTS_SL_01m_2024.shp,SI033,2020,March,3
2020-04-01,2020-05-01,0.03209184855222702,0.03606351092457771,0.033979483943284,0.0014334585161644927,65536,57812,NUTS_SL_01m_2024.shp,SI033,2020,April,4
2020-05-01,2020-06-01,0.029787356033921242,0.03343159705400467,0.03223295321255861,0.0016921331794171517,65536,65049,NUTS_SL_01m_2024.shp,SI033,2020,May,5
2020-06-01,2020-07-01,0.02198500744998455,0.029846860095858574,0.025866259930714897,0.0018266948462837,65536,32808,NUTS_SL_01m_2024.shp,SI033,2020,June,6
2020-07-01,2020-08-01,0.021649448201060295,0.033436406403779984,0.029335583784889766,0.003325193034140455,65536,36165,NUTS_SL_01m_2024.shp,SI033,2020,July,7
2020-09-01,2020-10-01,0.025071371346712112,0.03685357794165611,0.03230491525694808,0.0028728964593284527,65536,39859,NUTS_SL_01m_2024.shp,SI033,2020,September,9
2020-10-01,2020-11-01,0.02925124764442444,0.03228354826569557,0.029928871338047544,0.0012631646278304554,65536,63218,NUTS_SL_01m_2024.shp,SI033,2020,October,10
2020-11-01,2020-12-01,0.0268333088606596,0.033737655729055405,0.029851359469655798,0.0016743681707391404,65536,36132,NUTS_SL_01m_2024.shp,SI033,2020,November,11
2020-12-01,2021-01-01,0.02563452534377575,0.03535318374633789,0.030616909117188167,0.002197041937996565,65536,28253,NUTS_SL_01m_2024.shp,SI033,2020,December,12
2021-01-01,2021-02-01,0.030907928943634033,0.030907928943634033,0.030907928943634033,0.0,65536,65376,NUTS_SL_01m_2024.shp,SI033,2021,January,1
2021-02-01,2021-03-01,0.028710737824440002,0.0345136821269989,0.03257226227287893,0.0011527031890377778,65536,54784,NUTS_SL_01m_2024.shp,SI033,2021,February,2
2021-03-01,2021-04-01,0.028485776856541634,0.03767119720578194,0.03352520487617176,0.0022097305635847943,65536,40449,NUTS_SL_01m_2024.shp,SI033,2021,March,3
2021-04-01,2021-05-01,0.027861254289746284,0.035836949944496155,0.03033701671078408,0.0022685598955364374,65536,41109,NUTS_SL_01m_2024.shp,SI033,2021,April,4
2021-05-01,2021-06-01,0.025178052484989166,0.030432162806391716,0.0300472044150521,0.0013690949178874355,65536,62779,NUTS_SL_01m_2024.shp,SI033,2021,May,5
2021-06-01,2021-07-01,0.014666682109236717,0.030257537961006165,0.023807648004109446,0.0036294305599691105,65536,28615,NUTS_SL_01m_2024.shp,SI033,2021,June,6
2021-07-01,2021-08-01,0.022878523916006088,0.03545929491519928,0.0293817452966689,0.0032806431659328544,65536,32170,NUTS_SL_01m_2024.shp,SI033,2021,July,7
2021-08-01,2021-09-01,0.03125714883208275,0.042436301708221436,0.036347200729248914,0.00238024170917441,65536,29180,NUTS_SL_01m_2024.shp,SI033,2021,August,8
2021-09-01,2021-10-01,0.031820833683013916,0.031820833683013916,0.031820833683013916,0.0,65536,64275,NUTS_SL_01m_2024.shp,SI033,2021,September,9
2021-12-01,2022-01-01,0.017496779561042786,0.03017604909837246,0.025392797931621823,0.002716403143546985,65536,35965,NUTS_SL_01m_2024.shp,SI033,2021,December,12
2022-01-01,2022-02-01,0.02707117237150669,0.0341280996799469,0.030647258918930362,0.0019291477807201567,65536,47738,NUTS_SL_01m_2024.shp,SI033,2022,January,1
2022-02-01,2022-03-01,0.02796127274632454,0.0343557633459568,0.02951440889449251,0.0012753768659921096,65536,53552,NUTS_SL_01m_2024.shp,SI033,2022,February,2
2022-04-01,2022-05-01,0.02177255041897297,0.035759858787059784,0.02970902624457442,0.0029802217705608607,65536,38538,NUTS_SL_01m_2024.shp,SI033,2022,April,4
2022-05-01,2022-06-01,0.023188268765807152,0.031102566048502922,0.02661659599319135,0.0017659935290250746,65536,29622,NUTS_SL_01m_2024.shp,SI033,2022,May,5
2022-06-01,2022-07-01,0.021551914513111115,0.031833820044994354,0.026181564886490094,0.002429061503243494,65536,29871,NUTS_SL_01m_2024.shp,SI033,2022,June,6
2022-07-01,2022-08-01,0.0223317202180624,0.02562292292714119,0.024733416273939962,0.0003576229961681377,65536,51467,NUTS_SL_01m_2024.shp,SI033,2022,July,7
2022-09-01,2022-10-01,0.019136684015393257,0.029476294293999672,0.025185284880764554,0.0026091495425892386,65536,36262,NUTS_SL_01m_2024.shp,SI033,2022,September,9
2022-10-01,2022-11-01,0.01789531484246254,0.025380896404385567,0.023432657004723044,0.0020445776212962867,65536,55740,NUTS_SL_01m_2024.shp,SI033,2022,October,10
2023-01-01,2023-02-01,0.029002247378230095,0.0383819043636322,0.038249967773550345,0.0010528715873386588,65536,64034,NUTS_SL_01m_2024.shp,SI033,2023,January,1
2023-02-01,2023-03-01,0.025745021179318428,0.03270738199353218,0.029641528637811398,0.00259926922406844,65536,56124,NUTS_SL_01m_2024.shp,SI033,2023,February,2
2023-03-01,2023-04-01,0.031718067824840546,0.043000441044569016,0.03696630371208055,0.002702713860360196,65536,51939,NUTS_SL_01m_2024.shp,SI033,2023,March,3
2023-04-01,2023-05-01,0.024280807003378868,0.032844603061676025,0.03024950517193058,0.0020694566233335873,65536,35683,NUTS_SL_01m_2024.shp,SI033,2023,April,4
2023-05-01,2023-06-01,0.03034329228103161,0.03034329228103161,0.03034329228103161,0.0,65536,61595,NUTS_SL_01m_2024.shp,SI033,2023,May,5
2023-06-01,2023-07-01,0.02696494199335575,0.03739205375313759,0.033320669299296224,0.002876823281027725,65536,35596,NUTS_SL_01m_2024.shp,SI033,2023,June,6
2023-07-01,2023-08-01,0.02759002335369587,0.04221171885728836,0.03438383796672935,0.002914984631344722,65536,31379,NUTS_SL_01m_2024.shp,SI033,2023,July,7
2023-08-01,2023-09-01,0.03319641202688217,0.045522719621658325,0.039817145166086254,0.003115255819925243,65536,35292,NUTS_SL_01m_2024.shp,SI033,2023,August,8
2023-09-01,2023-10-01,0.020423272624611855,0.036582693457603455,0.03072039684596302,0.004483959968160469,65536,51546,NUTS_SL_01m_2024.shp,SI033,2023,September,9
2023-10-01,2023-11-01,0.024459723383188248,0.03163381665945053,0.02721766590711207,0.0023651744138390406,65536,61572,NUTS_SL_01m_2024.shp,SI033,2023,October,10
2024-02-01,2024-03-01,0.030554253607988358,0.03464322164654732,0.03327773196108924,0.0008321189602271197,65536,63147,NUTS_SL_01m_2024.shp,SI033,2024,February,2
2024-03-01,2024-04-01,0.03174625709652901,0.03174625709652901,0.03174625709652901,0.0,65536,65015,NUTS_SL_01m_2024.shp,SI033,2024,March,3
2024-04-01,2024-05-01,0.02793046273291111,0.04046289250254631,0.03282228303864937,0.003203728409471489,65536,47497,NUTS_SL_01m_2024.shp,SI033,2024,April,4
2024-05-01,2024-06-01,0.020304987207055092,0.033993788063526154,0.025784170283637574,0.0029013120950942594,65536,31898,NUTS_SL_01m_2024.shp,SI033,2024,May,5
2024-06-01,2024-07-01,0.02486000768840313,0.034008678048849106,0.028627414128920118,0.002940532520038251,65536,44558,NUTS_SL_01m_2024.shp,SI033,2024,June,6
2024-07-01,2024-08-01,0.027152417227625847,0.03112177923321724,0.029670531224359233,0.001073996834172388,65536,49176,NUTS_SL_01m_2024.shp,SI033,2024,July,7
2024-08-01,2024-09-01,0.02480476163327694,0.03608711063861847,0.03047894131489716,0.0025864001736037594,65536,39663,NUTS_SL_01m_2024.shp,SI033,2024,August,8
2024-09-01,2024-10-01,0.022425979375839233,0.034890808165073395,0.02936833032752128,0.0029326162169685762,65536,45850,NUTS_SL_01m_2024.shp,SI033,2024,September,9
2024-10-01,2024-11-01,0.025992056354880333,0.03401428833603859,0.029787216721386598,0.0021676215814447285,65536,52198,NUTS_SL_01m_2024.shp,SI033,2024,October,10
2024-11-01,2024-12-01,0.02763473615050316,0.03549159690737724,0.03193978007420935,0.0024073816392640745,65536,38276,NUTS_SL_01m_2024.shp,SI033,2024,November,11
2024-12-01,2025-01-01,0.02736278437077999,0.03089858777821064,0.029155387796124168,0.0009068826105401851,65536,56859,NUTS_SL_01m_2024.shp,SI033,2024,December,12
2018-04-01,2018-05-01,0.02779078297317028,0.04127531498670578,0.034299969862469644,0.002908393021861594,65536,45494,NUTS_SL_01m_2024.shp,SI034,2018,April,4
2018-05-01,2018-06-01,0.022255070507526398,0.03252479434013367,0.028740213919547824,0.0023237398915941583,65536,36030,NUTS_SL_01m_2024.shp,SI034,2018,May,5
2018-06-01,2018-07-01,0.021883223205804825,0.032230086624622345,0.02721156609602258,0.0025496327437263665,65536,45218,NUTS_SL_01m_2024.shp,SI034,2018,June,6
2018-07-01,2018-08-01,0.02142113447189331,0.031926024705171585,0.027665857161392266,0.00230265906504218,65536,38030,NUTS_SL_01m_2024.shp,SI034,2018,July,7
2018-09-01,2018-10-01,0.01795382983982563,0.032356251031160355,0.02763588869044206,0.0025838432773162977,65536,36396,NUTS_SL_01m_2024.shp,SI034,2018,September,9
2018-10-01,2018-11-01,0.021640807390213013,0.030606143176555634,0.02639482041950895,0.002169207060475241,65536,44448,NUTS_SL_01m_2024.shp,SI034,2018,October,10
2018-12-01,2019-01-01,0.023484565317630768,0.034998103976249695,0.030628323987699463,0.0025847201720957573,65536,40836,NUTS_SL_01m_2024.shp,SI034,2018,December,12
2019-01-01,2019-02-01,0.025693779811263084,0.03129832446575165,0.02877746385000411,0.0013277846860946401,65536,52092,NUTS_SL_01m_2024.shp,SI034,2019,January,1
2019-02-01,2019-03-01,0.024720573797822,0.03438255935907364,0.03153448094744662,0.0019906441589344205,65536,47550,NUTS_SL_01m_2024.shp,SI034,2019,February,2
2019-03-01,2019-04-01,0.026367146521806717,0.03910883516073227,0.03417128731588342,0.0025669822223558974,65536,42996,NUTS_SL_01m_2024.shp,SI034,2019,March,3
2019-04-01,2019-05-01,0.030959727242588997,0.03641509637236595,0.03320193282609767,0.0017180034560025,65536,58270,NUTS_SL_01m_2024.shp,SI034,2019,April,4
2019-05-01,2019-06-01,0.026630515232682228,0.026630515232682228,0.026630515232682228,0.0,65536,65534,NUTS_SL_01m_2024.shp,SI034,2019,May,5
2019-06-01,2019-07-01,0.015394577756524086,0.03006933629512787,0.025827906506801834,0.002226204527473306,65536,38042,NUTS_SL_01m_2024.shp,SI034,2019,June,6
2019-07-01,2019-08-01,0.021636558696627617,0.03484198823571205,0.03001625734964783,0.002354281986515725,65536,36743,NUTS_SL_01m_2024.shp,SI034,2019,July,7
2019-08-01,2019-09-01,0.024218130856752396,0.03801613673567772,0.03140991342372339,0.0028926463853869004,65536,37024,NUTS_SL_01m_2024.shp,SI034,2019,August,8
2019-09-01,2019-10-01,0.028609376400709152,0.030498268082737923,0.029687491296525773,0.0006907294906606112,65536,58061,NUTS_SL_01m_2024.shp,SI034,2019,September,9
2019-10-01,2019-11-01,0.02231118083000183,0.03133436664938927,0.02750562012964745,0.0019756280412782036,65536,38065,NUTS_SL_01m_2024.shp,SI034,2019,October,10
2019-11-01,2019-12-01,0.02242201380431652,0.033098407089710236,0.027943669258255494,0.002293595266049591,65536,42767,NUTS_SL_01m_2024.shp,SI034,2019,November,11
