interval_from,interval_to,so2_B0_min,so2_B0_max,so2_B0_mean,so2_B0_stDev,so2_B0_sampleCount,so2_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2024-07-01,2024-08-01,-0.0014545437879860401,0.0013693225337192416,-0.00029525888117935866,0.0007071248046377558,65536,30170,NUTS_SL_01m_2024.shp,SI032,2024,July,7
2024-08-01,2024-09-01,-0.0011087687453255057,0.0013844069326296449,3.4163233529561226e-05,0.0004798012374423042,65536,28248,NUTS_SL_01m_2024.shp,SI032,2024,August,8
2024-09-01,2024-10-01,-0.0014812398003414273,0.003229776630178094,0.0005405784656703792,0.00113225657982343,65536,29802,NUTS_SL_01m_2024.shp,SI032,2024,September,9
2024-10-01,2024-11-01,-0.0014187728520482779,0.003954730927944183,0.00021321903546542889,0.0011979555414802145,65536,49335,NUTS_SL_01m_2024.shp,SI032,2024,October,10
2018-04-01,2018-05-01,-0.0007373788976110518,0.0008899369277060032,0.00014814865734058032,0.00023804529180468603,65536,29018,NUTS_SL_01m_2024.shp,SI033,2018,April,4
2018-05-01,2018-06-01,-0.0009105098433792591,0.0006076155113987625,-4.676013190825777e-05,0.0002565088293356468,65536,34914,NUTS_SL_01m_2024.shp,SI033,2018,May,5
2018-06-01,2018-07-01,-0.0003358243848197162,0.0011588428169488907,0.0002080981642481575,0.0004675006003741641,65536,51438,NUTS_SL_01m_2024.shp,SI033,2018,June,6
2018-07-01,2018-08-01,-0.0007078783819451928,0.0005604135221801698,0.00011036519342524914,0.00022731671783169605,65536,26791,NUTS_SL_01m_2024.shp,SI033,2018,July,7
2018-09-01,2018-10-01,-0.0012739357771351933,0.0034714387729763985,0.0006241229385310845,0.0009481288974823766,65536,27079,NUTS_SL_01m_2024.shp,SI033,2018,September,9
2018-10-01,2018-11-01,-0.0013838100712746382,0.0019214525818824768,0.0003294589702477381,0.0007859524446609083,65536,28283,NUTS_SL_01m_2024.shp,SI033,2018,October,10
2018-12-01,2019-01-01,0.0024410232435911894,0.0024410232435911894,0.0024410232435911894,0.0,65536,64375,NUTS_SL_01m_2024.shp,SI033,2018,December,12
2019-02-01,2019-03-01,-0.0012360565597191453,0.0030823650304228067,0.0005639553331489663,0.0010224568923692112,65536,27070,NUTS_SL_01m_2024.shp,SI033,2019,February,2
2019-03-01,2019-04-01,-0.0013067336985841393,0.0016655632061883807,0.00031101102332154926,0.000683172376783319,65536,26791,NUTS_SL_01m_2024.shp,SI033,2019,March,3
2019-06-01,2019-07-01,-0.0014994919765740633,0.0011536817764863372,-0.0002903384249902951,0.0006420037519849486,65536,28794,NUTS_SL_01m_2024.shp,SI033,2019,June,6
2019-07-01,2019-08-01,-0.00026713820989243686,0.0004728609637822956,4.686536768488339e-05,0.00020560268623144066,65536,52058,NUTS_SL_01m_2024.shp,SI033,2019,July,7
2019-08-01,2019-09-01,-0.0005601336597464979,0.0006323273992165923,1.963600941655392e-05,0.0002362419500672008,65536,34533,NUTS_SL_01m_2024.shp,SI033,2019,August,8
2019-09-01,2019-10-01,-0.0013504007365554571,0.003880982054397464,0.0005113090985663408,0.0013384778502428102,65536,29708,NUTS_SL_01m_2024.shp,SI033,2019,September,9
2019-11-01,2019-12-01,-0.001295131747610867,0.004945619497448206,0.0005733674056153447,0.0013802956016902295,65536,37032,NUTS_SL_01m_2024.shp,SI033,2019,November,11
2019-12-01,2020-01-01,0.00038155604852363467,0.00038155604852363467,0.00038155604852363467,0.0,65536,65496,NUTS_SL_01m_2024.shp,SI033,2019,December,12
2020-02-01,2020-03-01,-0.0005767694092355669,0.0018323148833587766,0.0007394847324527692,0.00078099187696175,65536,51830,NUTS_SL_01m_2024.shp,SI033,2020,February,2
2020-03-01,2020-04-01,-0.0005464944988489151,0.0007388708763755858,0.00010711669121262632,0.00034557377268689,65536,39013,NUTS_SL_01m_2024.shp,SI033,2020,March,3
2020-04-01,2020-05-01,-0.0011853151954710484,0.0019543522503226995,0.00039037413869761456,0.001012374733201271,65536,54706,NUTS_SL_01m_2024.shp,SI033,2020,April,4
2020-06-01,2020-07-01,-0.0005625077174045146,0.0008908737800084054,0.00014654039400257554,0.00032987705859519403,65536,36491,NUTS_SL_01m_2024.shp,SI033,2020,June,6
2020-07-01,2020-08-01,-0.0005564602906815708,0.0004391373659018427,-2.161018442333154e-05,0.00024281859209495076,65536,33088,NUTS_SL_01m_2024.shp,SI033,2020,July,7
2020-09-01,2020-10-01,-0.0014523513382300735,0.002166421851143241,9.072262877910913e-05,0.0007126838165103863,65536,40152,NUTS_SL_01m_2024.shp,SI033,2020,September,9
2020-10-01,2020-11-01,-0.0014566151658073068,0.0055195544846355915,0.0009665181697343897,0.0019366466239238104,65536,42660,NUTS_SL_01m_2024.shp,SI033,2020,October,10
2021-02-01,2021-03-01,-0.0012205555103719234,0.005444991402328014,0.0016100614591346644,0.0019072164771994013,65536,47625,NUTS_SL_01m_2024.shp,SI033,2021,February,2
2021-03-01,2021-04-01,-0.0012571988627314568,0.002028273418545723,0.00021027777324720615,0.000813433400154618,65536,26829,NUTS_SL_01m_2024.shp,SI033,2021,March,3
2021-04-01,2021-05-01,-0.0004643565625883639,0.0004956573247909546,1.2395945702899245e-08,0.0002762196142130578,65536,49499,NUTS_SL_01m_2024.shp,SI033,2021,April,4
2021-05-01,2021-06-01,-1.6758893252699636e-05,-1.6758893252699636e-05,-1.6758893252699636e-05,0.0,65536,65531,NUTS_SL_01m_2024.shp,SI033,2021,May,5
2021-06-01,2021-07-01,-0.0008486755541525781,0.0008023292175494134,-1.9613916173273758e-05,0.0003713496340272302,65536,36295,NUTS_SL_01m_2024.shp,SI033,2021,June,6
2021-07-01,2021-08-01,-0.0010189097374677658,0.0012339766835793853,-0.00014504019909720395,0.0004915915570485594,65536,26791,NUTS_SL_01m_2024.shp,SI033,2021,July,7
2021-08-01,2021-09-01,-0.001133088255301118,0.0005496055819094181,-7.318047851087256e-05,0.00033671798717284775,65536,33542,NUTS_SL_01m_2024.shp,SI033,2021,August,8
2021-10-01,2021-11-01,-0.0013045944506302476,0.0021892942022532225,0.00039334607360184704,0.0010293361685163676,65536,31415,NUTS_SL_01m_2024.shp,SI033,2021,October,10
2022-02-01,2022-03-01,-5.110889469506219e-05,-5.110889469506219e-05,-5.110889469506219e-05,0.0,65536,65218,NUTS_SL_01m_2024.shp,SI033,2022,February,2
2022-04-01,2022-05-01,-0.0013482057256624103,0.0016288136830553412,-5.055418465702806e-05,0.0006219067041941729,65536,26791,NUTS_SL_01m_2024.shp,SI033,2022,April,4
2022-05-01,2022-06-01,-0.0011903528356924653,0.0011573366355150938,-9.594201773555494e-05,0.0004308911737522148,65536,33888,NUTS_SL_01m_2024.shp,SI033,2022,May,5
2022-06-01,2022-07-01,-0.0004964270046912134,0.0004961672821082175,-5.386922752592011e-05,0.00017894036183063356,65536,41478,NUTS_SL_01m_2024.shp,SI033,2022,June,6
2022-07-01,2022-08-01,-0.0002943544532172382,0.0006296478677541018,0.0002960129951938894,0.00036857191875901114,65536,60952,NUTS_SL_01m_2024.shp,SI033,2022,July,7
2022-10-01,2022-11-01,-0.0014283832861110568,0.006954988930374384,0.0019402526465556545,0.0019615329869135294,65536,38094,NUTS_SL_01m_2024.shp,SI033,2022,October,10
2022-12-01,2023-01-01,-0.001083684153854847,0.009489414282143116,0.0025825664554698763,0.0029130980671544598,65536,44716,NUTS_SL_01m_2024.shp,SI033,2022,December,12
2023-01-01,2023-02-01,-0.0014611991355195642,0.003267346415668726,0.0003258170277232137,0.0009626693338800293,65536,34783,NUTS_SL_01m_2024.shp,SI033,2023,January,1
2023-04-01,2023-05-01,-0.0004655070079024881,0.0003156511520501226,3.0618912962292954e-05,0.00016321623923103235,65536,51907,NUTS_SL_01m_2024.shp,SI033,2023,April,4
2023-06-01,2023-07-01,-0.001225578598678112,0.0010020526824519038,-6.537399623992007e-05,0.0004383472345481519,65536,26791,NUTS_SL_01m_2024.shp,SI033,2023,June,6
2023-07-01,2023-08-01,-0.001354559906758368,0.0017947399755939841,-2.396798565722406e-06,0.000559593903575273,65536,27438,NUTS_SL_01m_2024.shp,SI033,2023,July,7
2023-08-01,2023-09-01,-0.0008253732812590897,0.0006711542955599725,-2.2606562074797326e-05,0.00038927775964288965,65536,41798,NUTS_SL_01m_2024.shp,SI033,2023,August,8
2023-10-01,2023-11-01,-0.0014559910632669926,0.001560531323775649,-7.018987934602904e-06,0.0013384842253168522,65536,63784,NUTS_SL_01m_2024.shp,SI033,2023,October,10
2024-03-01,2024-04-01,0.0016895103035494685,0.0016895103035494685,0.0016895103035494685,0.0,65536,64943,NUTS_SL_01m_2024.shp,SI033,2024,March,3
2024-04-01,2024-05-01,-0.0013305579777806997,0.001679412554949522,0.00013805978758039085,0.0007458445748087658,65536,26791,NUTS_SL_01m_2024.shp,SI033,2024,April,4
2024-05-01,2024-06-01,-0.00015240453649312258,0.0003391129139345139,0.00011093196746965234,0.00017631750096512426,65536,60350,NUTS_SL_01m_2024.shp,SI033,2024,May,5
2024-06-01,2024-07-01,-0.000354982417775318,0.0007093627937138081,0.00014925504691856774,0.000254500598325673,65536,44833,NUTS_SL_01m_2024.shp,SI033,2024,June,6
2024-07-01,2024-08-01,-0.00146850838791579,0.0010231053456664085,-0.00038045652600931574,0.0006156236920692504,65536,27010,NUTS_SL_01m_2024.shp,SI033,2024,July,7
2024-08-01,2024-09-01,-0.0008534402004443109,0.0021294697653502226,0.0004886094732764035,0.0007557980496630578,65536,26791,NUTS_SL_01m_2024.shp,SI033,2024,August,8
2024-09-01,2024-10-01,-0.001457486767321825,0.003059165086597204,0.00034819870050124574,0.0009565191314599295,65536,33375,NUTS_SL_01m_2024.shp,SI033,2024,September,9
2024-10-01,2024-11-01,-0.001078144763596356,0.0044035580940544605,0.0007270150423461879,0.0013237295886581058,65536,39039,NUTS_SL_01m_2024.shp,SI033,2024,October,10
2018-04-01,2018-05-01,-0.0007300392026081681,0.0010847675148397684,0.00011198493313876595,0.00027147735917747065,65536,44106,NUTS_SL_01m_2024.shp,SI034,2018,April,4
2018-05-01,2018-06-01,-0.0006238460773602128,0.0008576486143283546,2.000698885674298e-05,0.0002625475677549972,65536,38486,NUTS_SL_01m_2024.shp,SI034,2018,May,5
2018-06-01,2018-07-01,-0.0008310617413371801,0.0007649867329746485,-4.483761854116852e-05,0.00029595374776696445,65536,51379,NUTS_SL_01m_2024.shp,SI034,2018,June,6
2018-07-01,2018-08-01,-0.0006119059980846941,0.0005604135221801698,5.462720533415555e-05,0.0002527201702772771,65536,36180,NUTS_SL_01m_2024.shp,SI034,2018,July,7
2018-09-01,2018-10-01,-0.0014649067306891084,0.002210634760558605,0.00047729518304674495,0.0008576878731527672,65536,35388,NUTS_SL_01m_2024.shp,SI034,2018,September,9
2018-10-01,2018-11-01,-0.0014650231460109353,0.002371968235820532,0.00015631544873854808,0.0007026110478149606,65536,38210,NUTS_SL_01m_2024.shp,SI034,2018,October,10
2018-12-01,2019-01-01,-0.0013279678532853723,0.008740253746509552,0.0015419026349568013,0.0023575084629362955,65536,53699,NUTS_SL_01m_2024.shp,SI034,2018,December,12
2019-02-01,2019-03-01,-0.0010815729619935155,0.003041754476726055,0.0006690105676291744,0.0009121621509218563,65536,36628,NUTS_SL_01m_2024.shp,SI034,2019,February,2
2019-03-01,2019-04-01,-0.0013067336985841393,0.0022516867611557245,0.00020070951803303886,0.0007087457724131157,65536,35542,NUTS_SL_01m_2024.shp,SI034,2019,March,3
2019-06-01,2019-07-01,-0.0014656480634585023,0.0012599455658346415,-0.00013049258303321053,0.0005685322835420099,65536,35680,NUTS_SL_01m_2024.shp,SI034,2019,June,6
2019-07-01,2019-08-01,-0.0005475215148180723,0.001158794853836298,0.00012985919639425952,0.0004147168954230503,65536,53320,NUTS_SL_01m_2024.shp,SI034,2019,July,7
2019-08-01,2019-09-01,-0.0008748584659770131,0.0008595245890319347,-1.9134860209548463e-05,0.00027292092072485585,65536,37473,NUTS_SL_01m_2024.shp,SI034,2019,August,8
2019-09-01,2019-10-01,-0.0014582896837964654,0.005760342814028263,0.0006357656313320726,0.0015756734569963772,65536,36753,NUTS_SL_01m_2024.shp,SI034,2019,September,9
2019-11-01,2019-12-01,-0.001487567089498043,0.005888913292437792,0.0011022690368966055,0.0017968082649724162,65536,50352,NUTS_SL_01m_2024.shp,SI034,2019,November,11
2019-12-01,2020-01-01,-0.0014321178896352649,0.010543927550315857,0.003724344581774788,0.003498645342525931,65536,64439,NUTS_SL_01m_2024.shp,SI034,2019,December,12
2020-02-01,2020-03-01,-0.0009783671703189611,0.0018496491247788072,0.0003467472048857975,0.0009583488489295047,65536,63908,NUTS_SL_01m_2024.shp,SI034,2020,February,2
2020-03-01,2020-04-01,-0.000714947294909507,0.0007948888232931495,0.0001281715964139828,0.00038483808189255104,65536,49662,NUTS_SL_01m_2024.shp,SI034,2020,March,3
2020-04-01,2020-05-01,-0.0009594877483323216,0.002254775958135724,0.00024243050694907478,0.0008556204328229231,65536,58429,NUTS_SL_01m_2024.shp,SI034,2020,April,4
2020-06-01,2020-07-01,-0.0009152211714535952,0.0014698294689878821,0.00012775605047483202,0.0004115284531547024,65536,50487,NUTS_SL_01m_2024.shp,SI034,2020,June,6
2020-07-01,2020-08-01,-0.000573235796764493,0.0005655997083522379,-0.00014433024788707157,0.00026615307590151195,65536,59122,NUTS_SL_01m_2024.shp,SI034,2020,July,7
2020-09-01,2020-10-01,-0.0014293653657659888,0.0015966553473845124,0.00013154037321618463,0.0006585324685169771,65536,41726,NUTS_SL_01m_2024.shp,SI034,2020,September,9
2020-10-01,2020-11-01,-0.001408647163771093,0.008506551384925842,0.001271441831133817,0.001613234173459358,65536,44738,NUTS_SL_01m_2024.shp,SI034,2020,October,10
2020-12-01,2021-01-01,-0.0014443608233705163,0.003395319916307926,0.0008275474798608426,0.0014502713636945469,65536,60161,NUTS_SL_01m_2024.shp,SI034,2020,December,12
2021-02-01,2021-03-01,-0.0014756536111235619,0.004806445445865393,0.0014461996722315842,0.0018625341437327864,65536,51866,NUTS_SL_01m_2024.shp,SI034,2021,February,2
2021-03-01,2021-04-01,-0.0012571988627314568,0.002281349850818515,0.00030031091118341754,0.0007881390622664821,65536,36356,NUTS_SL_01m_2024.shp,SI034,2021,March,3
2021-04-01,2021-05-01,-0.0007224820437841117,0.00046976757585071027,7.37461861326269e-05,0.0002710387594688995,65536,56559,NUTS_SL_01m_2024.shp,SI034,2021,April,4
2021-05-01,2021-06-01,-0.00018983161135111004,0.0004566910502035171,-0.00013672209176298,0.0001141346440416951,65536,63264,NUTS_SL_01m_2024.shp,SI034,2021,May,5
2021-06-01,2021-07-01,-0.0012686121044680476,0.0008039828389883041,3.5755450419799296e-06,0.0003672316323919414,65536,38636,NUTS_SL_01m_2024.shp,SI034,2021,June,6
2021-07-01,2021-08-01,-0.0013328877976164222,0.0014596679247915745,-0.00012298063179171006,0.00047185588072601423,65536,35500,NUTS_SL_01m_2024.shp,SI034,2021,July,7
2021-08-01,2021-09-01,-0.0012943670153617859,0.001467779977247119,-7.43805461600751e-05,0.0005378804157770905,65536,37795,NUTS_SL_01m_2024.shp,SI034,2021,August,8
2021-10-01,2021-11-01,-0.0014628155622631311,0.003821199992671609,0.0002112700695062222,0.0010993236273027884,65536,36099,NUTS_SL_01m_2024.shp,SI034,2021,October,10
2021-11-01,2021-12-01,0.0020531455520540476,0.00546178687363863,0.005415093156904596,0.00039620932489728205,65536,65390,NUTS_SL_01m_2024.shp,SI034,2021,November,11
2021-12-01,2022-01-01,-0.0014227560022845864,0.011879823170602322,0.0022589446640140913,0.003981254894942688,65536,57243,NUTS_SL_01m_2024.shp,SI034,2021,December,12
2022-02-01,2022-03-01,-0.0011500134132802486,0.001722476677969098,4.2809480658062224e-05,0.0006190584010823022,65536,59778,NUTS_SL_01m_2024.shp,SI034,2022,February,2
2022-04-01,2022-05-01,-0.00135739182587713,0.00133887876290828,-0.00012528075065267106,0.0004708725732580702,65536,35309,NUTS_SL_01m_2024.shp,SI034,2022,April,4
2022-05-01,2022-06-01,-0.0011205455521121621,0.000785391079261899,-2.442004627257835e-05,0.00036514673750786674,65536,39210,NUTS_SL_01m_2024.shp,SI034,2022,May,5
2022-06-01,2022-07-01,-0.0006868433556519449,0.0005291600828059018,-5.431735801484669e-06,0.00021487989494176383,65536,49399,NUTS_SL_01m_2024.shp,SI034,2022,June,6
2022-07-01,2022-08-01,-0.0006355813820846379,0.0007984543335624039,0.0002025160026829954,0.000408042401741129,65536,56210,NUTS_SL_01m_2024.shp,SI034,2022,July,7
2022-08-01,2022-09-01,-0.0011715004220604897,0.00037627213168889284,-7.065602029461376e-05,0.00047976969298459517,65536,65149,NUTS_SL_01m_2024.shp,SI034,2022,August,8
2022-09-01,2022-10-01,-0.001286389771848917,0.002247313968837261,-7.927212961374256e-06,0.0007554352239544557,65536,52504,NUTS_SL_01m_2024.shp,SI034,2022,September,9
2022-10-01,2022-11-01,-0.0013716111425310373,0.005394195206463337,0.0014344765664006112,0.0015219164110437094,65536,41140,NUTS_SL_01m_2024.shp,SI034,2022,October,10
2022-12-01,2023-01-01,-0.001443729386664927,0.01199560146778822,0.0029782555539597864,0.0029575628288184943,65536,46735,NUTS_SL_01m_2024.shp,SI034,2022,December,12
2023-01-01,2023-02-01,-0.001429681433364749,0.0031115394085645676,0.0003745930493519065,0.00101572964217963,65536,41297,NUTS_SL_01m_2024.shp,SI034,2023,January,1
2023-04-01,2023-05-01,-0.0002508091274648905,0.0004728303465526551,9.777243870363424e-05,0.00020088271018661591,65536,59796,NUTS_SL_01m_2024.shp,SI034,2023,April,4
2023-05-01,2023-06-01,-0.0004091041919309646,0.0005840911762788892,-2.706487893789771e-05,0.00029268811719031603,65536,60524,NUTS_SL_01m_2024.shp,SI034,2023,May,5
2023-06-01,2023-07-01,-0.001113167847506702,0.0013033663854002953,-0.00013377864700613398,0.0004599891776209387,65536,35309,NUTS_SL_01m_2024.shp,SI034,2023,June,6
2023-07-01,2023-08-01,-0.0006744566489942372,0.0017947399755939841,0.00031055474406200385,0.00041070261617682526,65536,55178,NUTS_SL_01m_2024.shp,SI034,2023,July,7
2023-08-01,2023-09-01,-0.0008174013928510249,0.000869522918947041,-1.495909308261392e-05,0.00041447636874016145,65536,48073,NUTS_SL_01m_2024.shp,SI034,2023,August,8
2023-09-01,2023-10-01,-0.0014202744932845235,0.0017405088292434812,-0.00022217487589624248,0.0011143186433984415,65536,63675,NUTS_SL_01m_2024.shp,SI034,2023,September,9
2023-10-01,2023-11-01,-0.0014927053125575185,0.005153514910489321,0.0004252929219509866,0.0013631807196951172,65536,53389,NUTS_SL_01m_2024.shp,SI034,2023,October,10
2024-02-01,2024-03-01,-0.0012632579309865832,0.006022730376571417,0.0013053432721438103,0.0018968613849725386,65536,62436,NUTS_SL_01m_2024.shp,SI034,2024,February,2
2024-04-01,2024-05-01,-0.0010187416337430477,0.002057003788650036,0.00031236300001313377,0.0006901800880537293,65536,35581,NUTS_SL_01m_2024.shp,SI034,2024,April,4
2024-05-01,2024-06-01,-0.0009571847622282803,0.0006002540467306972,1.3119293441926805e-05,0.00020502407282283174,65536,57721,NUTS_SL_01m_2024.shp,SI034,2024,May,5
2024-06-01,2024-07-01,-0.0012166170636191964,0.001070221303962171,0.00010944168686879226,0.0003608470948519681,65536,44684,NUTS_SL_01m_2024.shp,SI034,2024,June,6
2024-07-01,2024-08-01,-0.0012763290433213115,0.0016666592564433813,-1.2960791819632865e-05,0.0006814152260728825,65536,36006,NUTS_SL_01m_2024.shp,SI034,2024,July,7
2024-08-01,2024-09-01,-0.0013424522476270795,0.0021365198772400618,0.00023441434947590005,0.0007694169463459376,65536,36874,NUTS_SL_01m_2024.shp,SI034,2024,August,8
2024-09-01,2024-10-01,-0.0012911496451124549,0.003680405905470252,0.0007755620146537499,0.0011513120231647048,65536,38125,NUTS_SL_01m_2024.shp,SI034,2024,September,9
2024-10-01,2024-11-01,-0.001443672925233841,0.003954730927944183,0.0008715669493409576,0.0013811989019230783,65536,43305,NUTS_SL_01m_2024.shp,SI034,2024,October,10
2018-04-01,2018-05-01,-0.0007300392026081681,0.0010847675148397684,0.00012713522083461346,0.0004292959569941445,65536,37264,NUTS_SL_01m_2024.shp,SI035,2018,April,4
2018-05-01,2018-06-01,-0.0006238460773602128,0.0006673391908407211,2.241354372079496e-05,0.00034593312494405937,65536,33086,NUTS_SL_01m_2024.shp,SI035,2018,May,5
2018-06-01,2018-07-01,-0.0008310617413371801,0.00048346121911890805,0.00011385053810338455,0.0003146296057160866,65536,58533,NUTS_SL_01m_2024.shp,SI035,2018,June,6
2018-07-01,2018-08-01,-0.00022128720593173057,0.00032227946212515235,-3.914088445120052e-05,0.0001357198446798462,65536,33086,NUTS_SL_01m_2024.shp,SI035,2018,July,7
2018-09-01,2018-10-01,-0.0011026974534615874,0.0018664896488189697,0.0005468635274781046,0.0006002290427234867,65536,33086,NUTS_SL_01m_2024.shp,SI035,2018,September,9
2018-10-01,2018-11-01,-0.0013102387310937047,0.001741301966831088,0.0003571194031267441,0.0007371201380253678,65536,35224,NUTS_SL_01m_2024.shp,SI035,2018,October,10
2018-12-01,2019-01-01,-0.0014615884283557534,0.005787704139947891,0.0009614728066937458,0.002509142360497136,65536,44099,NUTS_SL_01m_2024.shp,SI035,2018,December,12
2019-02-01,2019-03-01,-0.0012228400446474552,0.003041754476726055,0.0007971408090557204,0.001217721954657115,65536,35295,NUTS_SL_01m_2024.shp,SI035,2019,February,2
2019-03-01,2019-04-01,-0.0011902612168341875,0.001516782445833087,0.0003135143840030994,0.0007277575589705074,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,March,3
2019-06-01,2019-07-01,-0.0013619932578876615,0.0009799423860386014,-3.1101674181789645e-05,0.0005703100090422785,65536,33198,NUTS_SL_01m_2024.shp,SI035,2019,June,6
2019-07-01,2019-08-01,-0.0008877586806192994,0.0010757498675957322,4.24164178586736e-05,0.00020222748508629692,65536,43739,NUTS_SL_01m_2024.shp,SI035,2019,July,7
2019-08-01,2019-09-01,-0.0005164972972124815,0.00039871898479759693,-5.8778886646990954e-05,0.0001863471432774598,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,August,8
2019-09-01,2019-10-01,-0.0014641523594036698,0.00326248980127275,0.00014380117561584133,0.0010960295652944392,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,September,9
2019-11-01,2019-12-01,-0.0007790325907990336,0.004181889351457357,0.0008000842844194258,0.001747759132682611,65536,60786,NUTS_SL_01m_2024.shp,SI035,2019,November,11
2019-12-01,2020-01-01,0.010009239427745342,0.010009239427745342,0.010009239427745342,0.0,65536,65422,NUTS_SL_01m_2024.shp,SI035,2019,December,12
2020-02-01,2020-03-01,-0.0012855393579229712,0.0013923440128564835,-0.0003220934233489422,0.0007187747693830706,65536,56650,NUTS_SL_01m_2024.shp,SI035,2020,February,2
2020-03-01,2020-04-01,-0.0008546822937205434,0.0009979179594665766,-0.00012037965222725455,0.0004957965128340109,65536,43089,NUTS_SL_01m_2024.shp,SI035,2020,March,3
2020-04-01,2020-05-01,-0.0009594877483323216,0.0011036120122298598,9.604243279922346e-05,0.0006299210741146785,65536,38453,NUTS_SL_01m_2024.shp,SI035,2020,April,4
2020-06-01,2020-07-01,-0.0004624961002264172,0.0008379431674256921,2.7712585614651158e-05,0.00026436568591867865,65536,34019,NUTS_SL_01m_2024.shp,SI035,2020,June,6
2020-09-01,2020-10-01,-0.0009027887717820704,0.001500729937106371,0.0002844132877650856,0.0005526310250644136,65536,36463,NUTS_SL_01m_2024.shp,SI035,2020,September,9
2020-10-01,2020-11-01,-0.0014184655155986547,0.008506551384925842,0.0010244285871678458,0.0017178821989652722,65536,37699,NUTS_SL_01m_2024.shp,SI035,2020,October,10
2021-02-01,2021-03-01,-0.0007130143931135535,0.005237121134996414,0.002633245192434748,0.002053957289379857,65536,38083,NUTS_SL_01m_2024.shp,SI035,2021,February,2
2021-03-01,2021-04-01,-0.0008249868405982852,0.002125655533745885,0.0005551698016532042,0.0007397091917698765,65536,33508,NUTS_SL_01m_2024.shp,SI035,2021,March,3
2021-04-01,2021-05-01,-0.00010305815521860495,0.001470280229113996,0.000989795440778426,0.0006886290285148664,65536,63282,NUTS_SL_01m_2024.shp,SI035,2021,April,4
2021-05-01,2021-06-01,-0.00017671191017143428,0.00032932651811279356,0.00012575297117031425,0.00019966340771239977,65536,59565,NUTS_SL_01m_2024.shp,SI035,2021,May,5
2021-06-01,2021-07-01,-0.0008690212271176279,0.001064196927472949,-9.944523125625675e-05,0.0004937567562897483,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,June,6
2021-07-01,2021-08-01,-0.0007504679961130023,0.000838776002638042,-2.05756123047273e-06,0.000356190335883737,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,July,7
2021-08-01,2021-09-01,-0.0012943670153617859,0.0011854732874780893,-4.268005648519376e-05,0.0005866882517400322,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,August,8
2021-09-01,2021-10-01,-0.00027788488660007715,0.0003648991114459932,2.6519249617454434e-05,0.00032094272005036054,65536,62736,NUTS_SL_01m_2024.shp,SI035,2021,September,9
2021-10-01,2021-11-01,-0.0014353918377310038,0.0033220143523067236,9.725725533659075e-05,0.0007586544008590588,65536,36315,NUTS_SL_01m_2024.shp,SI035,2021,October,10
2021-12-01,2022-01-01,-0.0013290148926898837,0.010547008365392685,0.002974274513666893,0.0035144976085966896,65536,52638,NUTS_SL_01m_2024.shp,SI035,2021,December,12
2022-02-01,2022-03-01,-0.00011352956789778545,0.0009141740738414228,0.00030515729400307755,0.000384276788479075,65536,52318,NUTS_SL_01m_2024.shp,SI035,2022,February,2
2022-04-01,2022-05-01,-0.0009902497986331582,0.0007048842962831259,-5.593682600571384e-05,0.0004808385572788227,65536,34756,NUTS_SL_01m_2024.shp,SI035,2022,April,4
2022-05-01,2022-06-01,-0.0006976143922656775,0.0010729219065979123,-3.5605532830510844e-06,0.0003304199577199368,65536,36920,NUTS_SL_01m_2024.shp,SI035,2022,May,5
2022-06-01,2022-07-01,-0.0006492841057479382,0.00033816229552030563,1.5148912219484091e-05,0.00024996135750505924,65536,37015,NUTS_SL_01m_2024.shp,SI035,2022,June,6
2022-07-01,2022-08-01,-0.00035258347634226084,0.00016963802045211196,2.9811143181219352e-05,0.00022247861659023774,65536,60209,NUTS_SL_01m_2024.shp,SI035,2022,July,7
2022-09-01,2022-10-01,-0.000635281961876899,5.499071630765684e-05,-0.00021958801363769384,0.00026910658351909537,65536,61833,NUTS_SL_01m_2024.shp,SI035,2022,September,9
2022-10-01,2022-11-01,-0.0014123466098681092,0.004714339505881071,0.0013039956238249492,0.001679704446913115,65536,36223,NUTS_SL_01m_2024.shp,SI035,2022,October,10
2022-12-01,2023-01-01,-0.001310083200223744,0.006481345277279615,0.002444784108851594,0.0022933470603752324,65536,44389,NUTS_SL_01m_2024.shp,SI035,2022,December,12
2023-01-01,2023-02-01,-0.0014754743315279484,0.003209004644304514,0.0006027298106302656,0.0012203503439248246,65536,38364,NUTS_SL_01m_2024.shp,SI035,2023,January,1
2023-04-01,2023-05-01,-1.1339787306496873e-05,0.00019586822600103915,0.00010716133959653462,7.777025868211869e-05,65536,59282,NUTS_SL_01m_2024.shp,SI035,2023,April,4
2023-06-01,2023-07-01,-0.0010761974845081568,0.0013033663854002953,-0.00014495265530420093,0.000527817712373737,65536,33086,NUTS_SL_01m_2024.shp,SI035,2023,June,6
2023-07-01,2023-08-01,-0.0002945189771708101,0.00127835210878402,0.0003887725849723287,0.00046687548047850416,65536,57850,NUTS_SL_01m_2024.shp,SI035,2023,July,7
