interval_from,interval_to,no2_B0_min,no2_B0_max,no2_B0_mean,no2_B0_stDev,no2_B0_sampleCount,no2_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2021-11-01,2021-12-01,1.4796049754295382e-06,0.00014888662553858012,4.0544663424574964e-05,3.079047479759847e-05,65536,55066,NUTS_SL_01m_2024.shp,SI04,2021,November,11
2021-12-01,2022-01-01,-2.454549530739314e-06,0.0001942707458510995,4.531374442523927e-05,2.666078381298262e-05,65536,33317,NUTS_SL_01m_2024.shp,SI04,2021,December,12
2022-01-01,2022-02-01,2.3468828658224083e-05,2.3468828658224083e-05,2.3468828658224083e-05,0.0,65536,65492,NUTS_SL_01m_2024.shp,SI04,2022,January,1
2022-02-01,2022-03-01,5.229823727859184e-06,0.0001160697138402611,5.0283576072070254e-05,2.2291233154951086e-05,65536,35323,NUTS_SL_01m_2024.shp,SI04,2022,February,2
2022-04-01,2022-05-01,-9.41641610552324e-06,4.9153157306136563e-05,1.8635975238999678e-05,9.881753478976155e-06,65536,35086,NUTS_SL_01m_2024.shp,SI04,2022,April,4
2022-05-01,2022-06-01,-4.518115929386113e-06,7.248984911711887e-05,2.395054063267096e-05,1.3206748897129254e-05,65536,51835,NUTS_SL_01m_2024.shp,SI04,2022,May,5
2022-06-01,2022-07-01,2.9136679131624987e-06,5.574895840254612e-05,2.1882576527182807e-05,9.929934607259944e-06,65536,46609,NUTS_SL_01m_2024.shp,SI04,2022,June,6
2022-07-01,2022-08-01,1.602210795681458e-05,4.335775884101167e-05,2.934173373391773e-05,6.383146362077411e-06,65536,62559,NUTS_SL_01m_2024.shp,SI04,2022,July,7
2022-08-01,2022-09-01,1.0879058208956849e-05,3.816689059021883e-05,2.644015792642097e-05,6.886269509967945e-06,65536,63258,NUTS_SL_01m_2024.shp,SI04,2022,August,8
2022-10-01,2022-11-01,-4.837062874685216e-07,0.0001270412321900949,3.558341731756995e-05,1.5810778612594015e-05,65536,30118,NUTS_SL_01m_2024.shp,SI04,2022,October,10
2022-12-01,2023-01-01,-4.1328308725496754e-05,8.036373037612066e-05,2.2876692499967413e-05,1.976352721654928e-05,65536,53210,NUTS_SL_01m_2024.shp,SI04,2022,December,12
2023-01-01,2023-02-01,-4.844838713324862e-06,0.000180135975824669,4.2689517506452754e-05,2.7444944433538367e-05,65536,38840,NUTS_SL_01m_2024.shp,SI04,2023,January,1
2023-02-01,2023-03-01,-1.9387678548810072e-05,5.17407497682143e-05,2.0135504132198148e-05,1.4375764400885842e-05,65536,57354,NUTS_SL_01m_2024.shp,SI04,2023,February,2
2023-03-01,2023-04-01,1.4961938177293632e-05,2.5283916329499334e-05,1.9814305489283054e-05,3.1016539169032298e-06,65536,64340,NUTS_SL_01m_2024.shp,SI04,2023,March,3
2023-04-01,2023-05-01,2.504189978935756e-06,3.739239036804065e-05,1.8480406362946198e-05,7.5975433990401495e-06,65536,59742,NUTS_SL_01m_2024.shp,SI04,2023,April,4
2023-06-01,2023-07-01,4.7433563850063365e-06,0.00010031888814410195,3.898187168518083e-05,1.1659209734637513e-05,65536,37939,NUTS_SL_01m_2024.shp,SI04,2023,June,6
2023-07-01,2023-08-01,-1.1369663297955412e-05,5.1214563427492976e-05,1.578745727445955e-05,1.1183139771568598e-05,65536,54097,NUTS_SL_01m_2024.shp,SI04,2023,July,7
2023-08-01,2023-09-01,-1.1193940736120567e-05,2.9933777113910764e-05,7.504190536410861e-06,9.261410163567225e-06,65536,60858,NUTS_SL_01m_2024.shp,SI04,2023,August,8
2023-09-01,2023-10-01,-2.395539695498883e-06,5.180673542781733e-05,2.282648613649118e-05,1.0947980293050724e-05,65536,45347,NUTS_SL_01m_2024.shp,SI04,2023,September,9
2023-10-01,2023-11-01,1.0443321798447869e-06,6.212355947354808e-05,3.100925145662285e-05,1.4232951555746242e-05,65536,62269,NUTS_SL_01m_2024.shp,SI04,2023,October,10
2024-01-01,2024-02-01,3.702475441969e-05,0.00011666381033137441,7.288394032572011e-05,2.414752788825521e-05,65536,59943,NUTS_SL_01m_2024.shp,SI04,2024,January,1
2024-02-01,2024-03-01,1.5400581105495803e-05,2.4946493795141578e-05,1.7766291274041855e-05,2.0390429572119147e-06,65536,65029,NUTS_SL_01m_2024.shp,SI04,2024,February,2
2024-03-01,2024-04-01,1.306879858020693e-05,3.197851765435189e-05,1.4729185029452466e-05,4.321311092758462e-06,65536,65324,NUTS_SL_01m_2024.shp,SI04,2024,March,3
2024-04-01,2024-05-01,-1.0329023098165635e-05,6.14148229942657e-05,2.7800081414012242e-05,1.0955306199927699e-05,65536,31891,NUTS_SL_01m_2024.shp,SI04,2024,April,4
2024-05-01,2024-06-01,2.904209623011411e-06,6.714335904689506e-05,2.826774652282317e-05,1.4796298620622084e-05,65536,63678,NUTS_SL_01m_2024.shp,SI04,2024,May,5
2024-06-01,2024-07-01,-6.580004082934465e-06,2.9668888601008803e-05,1.2942663447558436e-05,7.6211028719283e-06,65536,54210,NUTS_SL_01m_2024.shp,SI04,2024,June,6
2024-07-01,2024-08-01,-4.045121841045329e-06,3.267611100454815e-05,1.7748783754640086e-05,6.239382930553354e-06,65536,30118,NUTS_SL_01m_2024.shp,SI04,2024,July,7
2024-08-01,2024-09-01,-6.964451131352689e-06,5.339652125257999e-05,2.3176736376709873e-05,1.0198956338126042e-05,65536,36430,NUTS_SL_01m_2024.shp,SI04,2024,August,8
2024-09-01,2024-10-01,-1.7086704247049056e-05,8.750812412472442e-05,1.9363536967686438e-05,1.2684945370021846e-05,65536,34745,NUTS_SL_01m_2024.shp,SI04,2024,September,9
2024-10-01,2024-11-01,-4.488912964006886e-06,9.328075975645334e-05,3.433329258388098e-05,1.5667668514732247e-05,65536,30118,NUTS_SL_01m_2024.shp,SI04,2024,October,10
2024-11-01,2024-12-01,1.3091588698443957e-05,7.362806354649365e-05,4.331128962699863e-05,1.2311514629061855e-05,65536,31837,NUTS_SL_01m_2024.shp,SI04,2024,November,11
2024-12-01,2025-01-01,3.9094688872864936e-06,0.00012421973224263638,4.623949995283931e-05,2.3722754602760334e-05,65536,31205,NUTS_SL_01m_2024.shp,SI04,2024,December,12
2018-04-01,2018-05-01,6.75615581258171e-08,4.24250538344495e-05,1.910754129113618e-05,9.595173062543558e-06,65536,52152,NUTS_SL_01m_2024.shp,SI041,2018,April,4
2018-05-01,2018-06-01,8.729180080990773e-06,5.896808215766214e-05,2.6819737746956043e-05,1.1095963987606488e-05,65536,40615,NUTS_SL_01m_2024.shp,SI041,2018,May,5
2018-06-01,2018-07-01,-7.313522587537591e-07,3.769537215703167e-05,1.845151472289762e-05,9.232971777345975e-06,65536,56854,NUTS_SL_01m_2024.shp,SI041,2018,June,6
2018-07-01,2018-08-01,8.065821930358652e-06,4.694197923527099e-05,2.8608881877297622e-05,7.300894476181285e-06,65536,36426,NUTS_SL_01m_2024.shp,SI041,2018,July,7
2018-09-01,2018-10-01,-8.99714905244764e-06,4.9101232434622943e-05,1.872515879991945e-05,1.0319435889559657e-05,65536,32125,NUTS_SL_01m_2024.shp,SI041,2018,September,9
2018-10-01,2018-11-01,1.0952017873933073e-05,5.524458538275212e-05,3.1983062079927863e-05,1.1712583978843688e-05,65536,44405,NUTS_SL_01m_2024.shp,SI041,2018,October,10
2018-12-01,2019-01-01,-7.47696458347491e-06,8.562884613638744e-05,4.17573683766167e-05,2.101947838375691e-05,65536,53390,NUTS_SL_01m_2024.shp,SI041,2018,December,12
2019-02-01,2019-03-01,6.588447376998374e-06,9.157896420219913e-05,4.213349767774119e-05,1.678610695616803e-05,65536,32589,NUTS_SL_01m_2024.shp,SI041,2019,February,2
2019-03-01,2019-04-01,1.4318669627755298e-06,8.641951717436314e-05,2.788775219609897e-05,1.4080934880477646e-05,65536,32125,NUTS_SL_01m_2024.shp,SI041,2019,March,3
2019-05-01,2019-06-01,2.6284786144969985e-05,3.209093483746983e-05,2.916360081701726e-05,2.9029729809390256e-06,65536,63741,NUTS_SL_01m_2024.shp,SI041,2019,May,5
2019-06-01,2019-07-01,-1.3812179986416595e-06,4.2960320570273325e-05,2.297107738220849e-05,9.231340321107477e-06,65536,32125,NUTS_SL_01m_2024.shp,SI041,2019,June,6
2019-07-01,2019-08-01,-1.3380128621065523e-05,4.332625394454226e-05,1.751760709067992e-05,1.0803985402147075e-05,65536,45559,NUTS_SL_01m_2024.shp,SI041,2019,July,7
2019-08-01,2019-09-01,6.985254913161043e-06,5.468983363243751e-05,2.8327272130456138e-05,7.001677035171481e-06,65536,33763,NUTS_SL_01m_2024.shp,SI041,2019,August,8
2019-09-01,2019-10-01,1.971088749996852e-05,5.239641905063763e-05,3.675221698094847e-05,8.610604552329859e-06,65536,54559,NUTS_SL_01m_2024.shp,SI041,2019,September,9
2019-11-01,2019-12-01,3.1401996238855645e-05,0.00010172632028115913,6.108920485741988e-05,2.3190511557397923e-05,65536,63061,NUTS_SL_01m_2024.shp,SI041,2019,November,11
2019-12-01,2020-01-01,-8.246971447078977e-06,0.00015529413940384984,5.89675465523059e-05,3.103018830308447e-05,65536,32829,NUTS_SL_01m_2024.shp,SI041,2019,December,12
2020-01-01,2020-02-01,2.155499350919854e-05,8.758503099670634e-05,5.586085288555497e-05,2.0391371346212184e-05,65536,60707,NUTS_SL_01m_2024.shp,SI041,2020,January,1
2020-02-01,2020-03-01,1.0958993698295671e-05,7.059900963213295e-05,4.3731649824195584e-05,1.4911574628276086e-05,65536,55183,NUTS_SL_01m_2024.shp,SI041,2020,February,2
2020-03-01,2020-04-01,8.688776915732888e-07,6.277143256738782e-05,2.7687549270519663e-05,1.1400837264276452e-05,65536,46104,NUTS_SL_01m_2024.shp,SI041,2020,March,3
2020-04-01,2020-05-01,1.7188373021781445e-05,4.477077891351655e-05,2.929477747091851e-05,9.629776864778623e-06,65536,63356,NUTS_SL_01m_2024.shp,SI041,2020,April,4
2020-06-01,2020-07-01,-6.515821837638214e-07,4.097221972187981e-05,2.1479846840946863e-05,9.189611741868909e-06,65536,43352,NUTS_SL_01m_2024.shp,SI041,2020,June,6
2020-07-01,2020-08-01,9.262703883905488e-07,3.5987173760076985e-05,1.5927512585188157e-05,7.861330824681155e-06,65536,47968,NUTS_SL_01m_2024.shp,SI041,2020,July,7
2020-09-01,2020-10-01,1.1562725376279559e-05,0.00014052350888960063,4.394138789493237e-05,2.0573870920376213e-05,65536,34189,NUTS_SL_01m_2024.shp,SI041,2020,September,9
2020-10-01,2020-11-01,-2.143540586985182e-05,5.8593104768078774e-05,1.9529017140306422e-05,1.5678984047782792e-05,65536,32416,NUTS_SL_01m_2024.shp,SI041,2020,October,10
2020-11-01,2020-12-01,1.6315085304086097e-05,6.112279515946284e-05,3.780955634020924e-05,1.181699647650977e-05,65536,51244,NUTS_SL_01m_2024.shp,SI041,2020,November,11
2021-02-01,2021-03-01,8.977266588772181e-06,6.08079026278574e-05,3.1487169826137716e-05,9.90267746804229e-06,65536,33090,NUTS_SL_01m_2024.shp,SI041,2021,February,2
2021-03-01,2021-04-01,-5.243414307187777e-06,0.00011279536556685343,3.433150834431022e-05,1.8839455326396745e-05,65536,32554,NUTS_SL_01m_2024.shp,SI041,2021,March,3
2021-04-01,2021-05-01,4.261265985405771e-06,1.948462704604026e-05,1.2569783458090095e-05,6.049581451888582e-06,65536,63954,NUTS_SL_01m_2024.shp,SI041,2021,April,4
2021-05-01,2021-06-01,4.0154695852834266e-06,4.786513454746455e-05,2.7437173812650225e-05,1.2110521825953283e-05,65536,55598,NUTS_SL_01m_2024.shp,SI041,2021,May,5
2021-06-01,2021-07-01,-3.7245501971483463e-06,3.7663266994059086e-05,1.9144968403500136e-05,8.668265193317603e-06,65536,33184,NUTS_SL_01m_2024.shp,SI041,2021,June,6
2021-07-01,2021-08-01,4.929544061837987e-08,4.8726047680247575e-05,2.047428346179231e-05,1.0122958775522766e-05,65536,36200,NUTS_SL_01m_2024.shp,SI041,2021,July,7
2021-08-01,2021-09-01,-8.432669346802868e-06,9.438611596124247e-05,3.3442197329366554e-05,2.039899442232786e-05,65536,45042,NUTS_SL_01m_2024.shp,SI041,2021,August,8
2021-09-01,2021-10-01,4.041339252580656e-06,3.1691441108705476e-05,2.173560336212839e-05,6.9578694805209136e-06,65536,54448,NUTS_SL_01m_2024.shp,SI041,2021,September,9
2021-10-01,2021-11-01,-8.261777111329138e-06,7.43151904316619e-05,3.7583156834048944e-05,1.3766596378573744e-05,65536,32275,NUTS_SL_01m_2024.shp,SI041,2021,October,10
2021-11-01,2021-12-01,1.4796049754295382e-06,1.4796049754295382e-06,1.4796049754295382e-06,0.0,65536,65479,NUTS_SL_01m_2024.shp,SI041,2021,November,11
2021-12-01,2022-01-01,7.265134058798139e-07,0.00011582470324356109,5.490665884819022e-05,2.37571633278251e-05,65536,38797,NUTS_SL_01m_2024.shp,SI041,2021,December,12
2022-02-01,2022-03-01,4.073392119607888e-05,0.0001160697138402611,7.556500730815491e-05,1.6580656786858742e-05,65536,45716,NUTS_SL_01m_2024.shp,SI041,2022,February,2
2022-04-01,2022-05-01,-4.199302566121332e-06,4.244734373060055e-05,2.100778776002977e-05,9.295737056663432e-06,65536,33130,NUTS_SL_01m_2024.shp,SI041,2022,April,4
2022-05-01,2022-06-01,-4.518115929386113e-06,7.248984911711887e-05,2.6162402198978825e-05,1.502807038942406e-05,65536,43502,NUTS_SL_01m_2024.shp,SI041,2022,May,5
2022-06-01,2022-07-01,2.9136679131624987e-06,4.963134051649831e-05,2.360806408785917e-05,9.898686556129775e-06,65536,41204,NUTS_SL_01m_2024.shp,SI041,2022,June,6
2022-10-01,2022-11-01,-4.837062874685216e-07,6.223891250556335e-05,3.324868928549345e-05,1.213736514067085e-05,65536,32125,NUTS_SL_01m_2024.shp,SI041,2022,October,10
2022-12-01,2023-01-01,-2.5597670173738152e-05,5.7354562159162015e-05,2.568023575642465e-05,1.5939427248153883e-05,65536,41434,NUTS_SL_01m_2024.shp,SI041,2022,December,12
2023-01-01,2023-02-01,1.4468446352111641e-05,0.000180135975824669,5.013093036085462e-05,2.960456867760307e-05,65536,44684,NUTS_SL_01m_2024.shp,SI041,2023,January,1
2023-02-01,2023-03-01,5.786748261016328e-06,9.65599792834837e-06,7.374873124473512e-06,1.903342065337325e-06,65536,65134,NUTS_SL_01m_2024.shp,SI041,2023,February,2
2023-04-01,2023-05-01,6.934511475265026e-06,3.731768811121583e-05,2.2004100067118408e-05,8.250126280225701e-06,65536,57814,NUTS_SL_01m_2024.shp,SI041,2023,April,4
2023-06-01,2023-07-01,4.7433563850063365e-06,6.782505079172552e-05,3.83174395794261e-05,8.143092917938165e-06,65536,33099,NUTS_SL_01m_2024.shp,SI041,2023,June,6
2023-07-01,2023-08-01,-7.423532679240452e-06,3.4433316614013165e-05,1.5401380329038215e-05,8.627566097698282e-06,65536,49799,NUTS_SL_01m_2024.shp,SI041,2023,July,7
2023-08-01,2023-09-01,-1.1193940736120567e-05,2.9933777113910764e-05,6.2053192590539825e-06,9.24486513857348e-06,65536,56779,NUTS_SL_01m_2024.shp,SI041,2023,August,8
2023-09-01,2023-10-01,-2.395539695498883e-06,4.033555887872353e-05,2.4510440920774478e-05,9.788909347140694e-06,65536,47870,NUTS_SL_01m_2024.shp,SI041,2023,September,9
2023-10-01,2023-11-01,1.0443321798447869e-06,6.212355947354808e-05,3.11407115392878e-05,1.4956761062272977e-05,65536,56563,NUTS_SL_01m_2024.shp,SI041,2023,October,10
2024-01-01,2024-02-01,3.966672738897614e-05,6.571359699591994e-05,6.113649131043818e-05,9.370530728955983e-06,65536,64604,NUTS_SL_01m_2024.shp,SI041,2024,January,1
2024-03-01,2024-04-01,1.306879858020693e-05,3.197851765435189e-05,1.4523347140816955e-05,3.950586723125739e-06,65536,64888,NUTS_SL_01m_2024.shp,SI041,2024,March,3
2024-04-01,2024-05-01,4.76932063975255e-06,4.7992158215492964e-05,2.9397813547737522e-05,1.0303423955044137e-05,65536,32125,NUTS_SL_01m_2024.shp,SI041,2024,April,4
2024-05-01,2024-06-01,9.558335477777291e-06,6.714335904689506e-05,2.9734994225794456e-05,1.45885524120118e-05,65536,62099,NUTS_SL_01m_2024.shp,SI041,2024,May,5
2024-06-01,2024-07-01,-6.580004082934465e-06,2.9668888601008803e-05,1.3961158998835801e-05,7.909760824426613e-06,65536,43453,NUTS_SL_01m_2024.shp,SI041,2024,June,6
2024-07-01,2024-08-01,3.5805180687020766e-06,3.2620275305816904e-05,1.802437889992353e-05,6.628308025979983e-06,65536,32125,NUTS_SL_01m_2024.shp,SI041,2024,July,7
2024-08-01,2024-09-01,8.004937626537867e-06,4.062835068907589e-05,2.4742038923562762e-05,7.077587694244044e-06,65536,32439,NUTS_SL_01m_2024.shp,SI041,2024,August,8
2024-09-01,2024-10-01,-1.7086704247049056e-05,8.750812412472442e-05,2.203411354110151e-05,1.4827485529350901e-05,65536,32125,NUTS_SL_01m_2024.shp,SI041,2024,September,9
2024-10-01,2024-11-01,8.5640112956753e-06,6.456991832237691e-05,3.68488474526122e-05,1.3438641422368316e-05,65536,32125,NUTS_SL_01m_2024.shp,SI041,2024,October,10
2024-11-01,2024-12-01,2.1322121028788388e-05,6.532849511131644e-05,4.800498058843767e-05,9.09413816973797e-06,65536,32125,NUTS_SL_01m_2024.shp,SI041,2024,November,11
2024-12-01,2025-01-01,8.868966688169166e-06,0.00012421973224263638,5.716497427012168e-05,2.476771321269063e-05,65536,33237,NUTS_SL_01m_2024.shp,SI041,2024,December,12
2018-04-01,2018-05-01,1.831729787227232e-05,1.831729787227232e-05,1.831729787227232e-05,0.0,65536,65429,NUTS_SL_01m_2024.shp,SI042,2018,April,4
2018-05-01,2018-06-01,3.986534920841223e-06,3.9436421502614394e-05,1.861179117445632e-05,7.692053091279308e-06,65536,55241,NUTS_SL_01m_2024.shp,SI042,2018,May,5
2018-06-01,2018-07-01,-7.313522587537591e-07,3.769537215703167e-05,1.7240913701809764e-05,6.298425415503723e-06,65536,60892,NUTS_SL_01m_2024.shp,SI042,2018,June,6
2018-07-01,2018-08-01,1.7810154531616718e-05,4.232047649566084e-05,2.7879516436924755e-05,5.928822442978021e-06,65536,41416,NUTS_SL_01m_2024.shp,SI042,2018,July,7
2018-09-01,2018-10-01,9.58243731474795e-07,4.990354136680253e-05,2.3197376796325012e-05,1.0277679958763556e-05,65536,29563,NUTS_SL_01m_2024.shp,SI042,2018,September,9
2018-10-01,2018-11-01,-3.964540610468248e-06,5.528986730496399e-05,2.0460181670198772e-05,1.0500180737919803e-05,65536,49138,NUTS_SL_01m_2024.shp,SI042,2018,October,10
2018-12-01,2019-01-01,-7.47696458347491e-06,7.228035246953368e-05,2.654671434277458e-05,2.422804708206134e-05,65536,56356,NUTS_SL_01m_2024.shp,SI042,2018,December,12
2019-01-01,2019-02-01,9.577950550010428e-06,8.960538252722472e-05,2.207323913327293e-05,1.0652918490065096e-05,65536,60364,NUTS_SL_01m_2024.shp,SI042,2019,January,1
2019-02-01,2019-03-01,2.040562503680121e-05,3.872710294672288e-05,2.260420238599181e-05,5.9537756067957225e-06,65536,65461,NUTS_SL_01m_2024.shp,SI042,2019,February,2
2019-03-01,2019-04-01,-8.35135597299086e-06,5.476852675201371e-05,2.3115619727508807e-05,1.1726464772764285e-05,65536,29563,NUTS_SL_01m_2024.shp,SI042,2019,March,3
2019-04-01,2019-05-01,2.4912682420108467e-05,2.4912682420108467e-05,2.4912682420108467e-05,0.0,65536,65041,NUTS_SL_01m_2024.shp,SI042,2019,April,4
2019-06-01,2019-07-01,5.970463007543003e-06,4.889749106951058e-05,2.3888504205979362e-05,8.577117694559962e-06,65536,29563,NUTS_SL_01m_2024.shp,SI042,2019,June,6
2019-07-01,2019-08-01,-9.009883797261864e-06,4.021152199129574e-05,1.228730861476292e-05,1.0929523804282607e-05,65536,48037,NUTS_SL_01m_2024.shp,SI042,2019,July,7
2019-08-01,2019-09-01,2.8402141083461174e-07,3.963247581850737e-05,2.3638463540705995e-05,7.938065781374435e-06,65536,44118,NUTS_SL_01m_2024.shp,SI042,2019,August,8
2019-09-01,2019-10-01,1.707663614070043e-05,6.919854786247015e-05,3.8511233334156546e-05,1.2939629823469409e-05,65536,44255,NUTS_SL_01m_2024.shp,SI042,2019,September,9
2019-10-01,2019-11-01,9.66614970820956e-06,2.2080590497353114e-05,1.6197593609472552e-05,2.7588130080380122e-06,65536,59192,NUTS_SL_01m_2024.shp,SI042,2019,October,10
2019-11-01,2019-12-01,2.868683441192843e-05,8.565261668991297e-05,4.704665227998858e-05,1.2595135444027153e-05,65536,62420,NUTS_SL_01m_2024.shp,SI042,2019,November,11
2019-12-01,2020-01-01,-2.5211768388544442e-06,9.734043851494789e-05,4.448100285971414e-05,1.810301325371162e-05,65536,43558,NUTS_SL_01m_2024.shp,SI042,2019,December,12
2020-01-01,2020-02-01,6.006994590279646e-05,6.238495552679524e-05,6.0605827760203575e-05,9.764232136352147e-07,65536,64240,NUTS_SL_01m_2024.shp,SI042,2020,January,1
2020-02-01,2020-03-01,-2.2271649413596606e-06,6.35702017461881e-05,2.761679746613363e-05,1.7345022546089853e-05,65536,52320,NUTS_SL_01m_2024.shp,SI042,2020,February,2
2020-03-01,2020-04-01,7.685736818530131e-06,3.232580274925567e-05,1.9284590711835756e-05,5.331523013529219e-06,65536,55835,NUTS_SL_01m_2024.shp,SI042,2020,March,3
2020-06-01,2020-07-01,1.302499413213809e-06,3.218598067178391e-05,1.7840289255669207e-05,8.016659677045226e-06,65536,56416,NUTS_SL_01m_2024.shp,SI042,2020,June,6
2020-07-01,2020-08-01,1.3596776398117072e-06,4.0212791645899415e-05,1.8531715856201203e-05,8.558741229807749e-06,65536,56922,NUTS_SL_01m_2024.shp,SI042,2020,July,7
2020-09-01,2020-10-01,-2.9909260774729773e-06,7.220211409730837e-05,3.252915618951096e-05,1.773746401508136e-05,65536,34899,NUTS_SL_01m_2024.shp,SI042,2020,September,9
2020-10-01,2020-11-01,-1.927793891809415e-05,5.896616858080961e-05,1.638228478678396e-05,1.4896182479430076e-05,65536,30285,NUTS_SL_01m_2024.shp,SI042,2020,October,10
2020-11-01,2020-12-01,7.208111128420569e-06,4.522314702626318e-05,2.27054758307373e-05,9.206393702491672e-06,65536,59486,NUTS_SL_01m_2024.shp,SI042,2020,November,11
2021-02-01,2021-03-01,1.4153541769701405e-06,5.5572767450939864e-05,2.656533827002462e-05,1.1002150313349501e-05,65536,37420,NUTS_SL_01m_2024.shp,SI042,2021,February,2
2021-03-01,2021-04-01,-9.79219203145476e-06,6.681763625238091e-05,2.07806252118869e-05,1.3344071458428694e-05,65536,30909,NUTS_SL_01m_2024.shp,SI042,2021,March,3
2021-04-01,2021-05-01,-9.257123565475922e-06,1.948462704604026e-05,4.714395068378443e-06,9.986141260395568e-06,65536,62666,NUTS_SL_01m_2024.shp,SI042,2021,April,4
2021-05-01,2021-06-01,4.218354206386721e-06,4.857711246586405e-05,2.2706915830721253e-05,9.650595581018291e-06,65536,51284,NUTS_SL_01m_2024.shp,SI042,2021,May,5
2021-06-01,2021-07-01,-1.41077416628832e-05,3.700952584040351e-05,1.3087721093390882e-05,1.0205149912207834e-05,65536,41049,NUTS_SL_01m_2024.shp,SI042,2021,June,6
2021-07-01,2021-08-01,-8.609782526036724e-06,4.4060136133339256e-05,1.674295843534008e-05,9.532849103505744e-06,65536,38965,NUTS_SL_01m_2024.shp,SI042,2021,July,7
2021-08-01,2021-09-01,-7.735733561275993e-06,5.689984391210601e-05,2.4196788932038093e-05,1.0955592480827265e-05,65536,54932,NUTS_SL_01m_2024.shp,SI042,2021,August,8
2021-09-01,2021-10-01,-9.047763342096005e-06,3.400475543458015e-05,2.3469916742722924e-05,8.734333531870603e-06,65536,59761,NUTS_SL_01m_2024.shp,SI042,2021,September,9
2021-10-01,2021-11-01,1.5553505363641307e-05,3.837989424937405e-05,2.285617637307739e-05,6.407176434990949e-06,65536,57396,NUTS_SL_01m_2024.shp,SI042,2021,October,10
2021-11-01,2021-12-01,1.4796049754295382e-06,9.92887289612554e-05,2.5428543398577557e-05,2.0704950011692015e-05,65536,49590,NUTS_SL_01m_2024.shp,SI042,2021,November,11
2021-12-01,2022-01-01,7.731300115665363e-07,0.00011582470324356109,3.3673261365232314e-05,2.24198837544137e-05,65536,29563,NUTS_SL_01m_2024.shp,SI042,2021,December,12
2022-02-01,2022-03-01,6.974426469241735e-06,9.119285823544487e-05,4.3841743511400094e-05,2.294066805290131e-05,65536,32316,NUTS_SL_01m_2024.shp,SI042,2022,February,2
2022-04-01,2022-05-01,-9.41641610552324e-06,3.530775575200096e-05,1.628145926960429e-05,9.043012511781033e-06,65536,40988,NUTS_SL_01m_2024.shp,SI042,2022,April,4
2022-05-01,2022-06-01,-4.518115929386113e-06,4.425819497555494e-05,1.9776967165558495e-05,1.2026010970350176e-05,65536,53943,NUTS_SL_01m_2024.shp,SI042,2022,May,5
2022-06-01,2022-07-01,4.035618530906504e-06,3.777492747758515e-05,1.6418228692566455e-05,9.453451900896844e-06,65536,51450,NUTS_SL_01m_2024.shp,SI042,2022,June,6
2022-10-01,2022-11-01,5.049710125604179e-06,8.391127630602568e-05,3.165244781656439e-05,1.273674053550277e-05,65536,29563,NUTS_SL_01m_2024.shp,SI042,2022,October,10
2022-12-01,2023-01-01,-4.1328308725496754e-05,8.036373037612066e-05,1.789205817112685e-05,2.349514247412969e-05,65536,48280,NUTS_SL_01m_2024.shp,SI042,2022,December,12
2023-01-01,2023-02-01,-4.844838713324862e-06,0.000180135975824669,2.908090358685246e-05,2.5315345095625657e-05,65536,30466,NUTS_SL_01m_2024.shp,SI042,2023,January,1
2023-02-01,2023-03-01,-8.153867270266346e-07,1.4811176697548945e-05,7.634967171642794e-06,3.396082299944187e-06,65536,62323,NUTS_SL_01m_2024.shp,SI042,2023,February,2
2023-03-01,2023-04-01,1.4961938177293632e-05,2.5283916329499334e-05,1.857717880967197e-05,2.8333624847270653e-06,65536,62514,NUTS_SL_01m_2024.shp,SI042,2023,March,3
2023-04-01,2023-05-01,6.934511475265026e-06,2.549293276388198e-05,1.59245189586653e-05,4.621051312949592e-06,65536,61741,NUTS_SL_01m_2024.shp,SI042,2023,April,4
2023-06-01,2023-07-01,1.3680347365152556e-05,6.073621625546366e-05,3.415547522550437e-05,9.38170989215759e-06,65536,36647,NUTS_SL_01m_2024.shp,SI042,2023,June,6
2023-07-01,2023-08-01,-2.538681371788698e-07,2.6642528609954752e-05,1.2083148434311876e-05,6.951251932485847e-06,65536,60024,NUTS_SL_01m_2024.shp,SI042,2023,July,7
2023-08-01,2023-09-01,4.25728467234876e-06,1.8428978364681825e-05,1.367332638120407e-05,4.0054781014498915e-06,65536,63917,NUTS_SL_01m_2024.shp,SI042,2023,August,8
2023-09-01,2023-10-01,2.808935050779837e-06,4.875367085332982e-05,2.4741822093173425e-05,1.1597479054441604e-05,65536,53631,NUTS_SL_01m_2024.shp,SI042,2023,September,9
2024-02-01,2024-03-01,1.5400581105495803e-05,2.4946493795141578e-05,1.7507430386526853e-05,2.2237361495949396e-06,65536,64173,NUTS_SL_01m_2024.shp,SI042,2024,February,2
2024-04-01,2024-05-01,-1.0329023098165635e-05,5.412154860096052e-05,2.7287877630708397e-05,1.203940251404091e-05,65536,32603,NUTS_SL_01m_2024.shp,SI042,2024,April,4
2024-05-01,2024-06-01,1.7676067727734335e-05,6.714335904689506e-05,3.21289844115747e-05,1.3391507838604091e-05,65536,63333,NUTS_SL_01m_2024.shp,SI042,2024,May,5
2024-06-01,2024-07-01,-2.763729753496591e-06,2.4811119146761484e-05,9.09909739403901e-06,7.911077871946717e-06,65536,60437,NUTS_SL_01m_2024.shp,SI042,2024,June,6
