interval_from,interval_to,o3_B0_min,o3_B0_max,o3_B0_mean,o3_B0_stDev,o3_B0_sampleCount,o3_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2018-10-01,2018-11-01,0.12726610898971558,0.13168860971927643,0.12956654832482473,0.0007246624464901191,65536,35309,NUTS_SL_01m_2024.shp,SI034,2018,October,10
2018-11-01,2018-12-01,0.13101838529109955,0.1346631646156311,0.1328486079868288,0.0007746372307671632,65536,35309,NUTS_SL_01m_2024.shp,SI034,2018,November,11
2018-12-01,2019-01-01,0.1451006680727005,0.15224727988243103,0.1486244789271795,0.0016885983895009093,65536,35309,NUTS_SL_01m_2024.shp,SI034,2018,December,12
2019-01-01,2019-02-01,0.1773078441619873,0.18633002042770386,0.18126797951955365,0.0017841095619566235,65536,35309,NUTS_SL_01m_2024.shp,SI034,2019,January,1
2019-02-01,2019-03-01,0.1264658421278,0.13097769021987915,0.12868002361536954,0.0008435616339651676,65536,35309,NUTS_SL_01m_2024.shp,SI034,2019,February,2
2019-03-01,2019-04-01,0.15792153775691986,0.16477055847644806,0.16159123728365318,0.0013958044754256486,65536,35309,NUTS_SL_01m_2024.shp,SI034,2019,March,3
2019-04-01,2019-05-01,0.15662552416324615,0.16716061532497406,0.1607893830721783,0.002349551589445145,65536,35309,NUTS_SL_01m_2024.shp,SI034,2019,April,4
2019-05-01,2019-06-01,0.1505911648273468,0.16052494943141937,0.15671700873394165,0.0024265294397724374,65536,35309,NUTS_SL_01m_2024.shp,SI034,2019,May,5
2019-06-01,2019-07-01,0.14207494258880615,0.14711236953735352,0.1449372251133098,0.0009356294587257801,65536,35309,NUTS_SL_01m_2024.shp,SI034,2019,June,6
2019-07-01,2019-08-01,0.13441762328147888,0.14323684573173523,0.13928428271372392,0.0017689073351131604,65536,35309,NUTS_SL_01m_2024.shp,SI034,2019,July,7
2019-08-01,2019-09-01,0.12757740914821625,0.13300447165966034,0.13117353459209816,0.0008746684984882701,65536,35309,NUTS_SL_01m_2024.shp,SI034,2019,August,8
2019-09-01,2019-10-01,0.12182649224996567,0.12532787024974823,0.12361209125803681,0.0007762915306961138,65536,35309,NUTS_SL_01m_2024.shp,SI034,2019,September,9
2019-10-01,2019-11-01,0.13324475288391113,0.13657493889331818,0.13514277421554988,0.0006503730244590239,65536,35309,NUTS_SL_01m_2024.shp,SI034,2019,October,10
2019-11-01,2019-12-01,0.11965800076723099,0.12648920714855194,0.12337615785784259,0.0012913750143344197,65536,35309,NUTS_SL_01m_2024.shp,SI034,2019,November,11
2019-12-01,2020-01-01,0.13756340742111206,0.1416802555322647,0.13964339287103444,0.0008809955306755044,65536,35309,NUTS_SL_01m_2024.shp,SI034,2019,December,12
2020-01-01,2020-02-01,0.13610243797302246,0.1393147110939026,0.13755273491387623,0.0006866459333095119,65536,35309,NUTS_SL_01m_2024.shp,SI034,2020,January,1
2020-02-01,2020-03-01,0.1322469264268875,0.13829322159290314,0.1353181509587171,0.0009833779577933396,65536,35309,NUTS_SL_01m_2024.shp,SI034,2020,February,2
2020-03-01,2020-04-01,0.18597406148910522,0.1928768903017044,0.18926803107045082,0.001300083748960579,65536,35309,NUTS_SL_01m_2024.shp,SI034,2020,March,3
2020-04-01,2020-05-01,0.15373913943767548,0.157196044921875,0.15581757318082046,0.000889957946280704,65536,48059,NUTS_SL_01m_2024.shp,SI034,2020,April,4
2020-05-01,2020-06-01,0.149888277053833,0.15772053599357605,0.15329816246936198,0.001245172818817598,65536,35309,NUTS_SL_01m_2024.shp,SI034,2020,May,5
2020-06-01,2020-07-01,0.13491582870483398,0.14167842268943787,0.1386754109133847,0.001366953412582372,65536,35309,NUTS_SL_01m_2024.shp,SI034,2020,June,6
2020-07-01,2020-08-01,0.12897592782974243,0.13507091999053955,0.1321722028826493,0.001243382348029498,65536,35309,NUTS_SL_01m_2024.shp,SI034,2020,July,7
2020-08-01,2020-09-01,0.13721512258052826,0.140680730342865,0.13929908754362036,0.0006822054083772459,65536,35309,NUTS_SL_01m_2024.shp,SI034,2020,August,8
2020-09-01,2020-10-01,0.12280861288309097,0.12854942679405212,0.1256925629767184,0.0012239367360139732,65536,35309,NUTS_SL_01m_2024.shp,SI034,2020,September,9
2020-10-01,2020-11-01,0.123164601624012,0.12781527638435364,0.12562129940352978,0.0010150018248223738,65536,35309,NUTS_SL_01m_2024.shp,SI034,2020,October,10
2020-11-01,2020-12-01,0.12840840220451355,0.13299766182899475,0.13096572896506034,0.0010746290435443284,65536,35309,NUTS_SL_01m_2024.shp,SI034,2020,November,11
2020-12-01,2021-01-01,0.14349904656410217,0.15032222867012024,0.14629162128350448,0.0014011486883907188,65536,35309,NUTS_SL_01m_2024.shp,SI034,2020,December,12
2021-01-01,2021-02-01,0.1592552363872528,0.16531705856323242,0.16175716454026665,0.001238604681300621,65536,35309,NUTS_SL_01m_2024.shp,SI034,2021,January,1
2021-02-01,2021-03-01,0.14727427065372467,0.15311464667320251,0.1499352755499756,0.0014887655849183895,65536,46538,NUTS_SL_01m_2024.shp,SI034,2021,February,2
2021-03-01,2021-04-01,0.14866690337657928,0.1555365025997162,0.15162747352058156,0.0011416782505755355,65536,35309,NUTS_SL_01m_2024.shp,SI034,2021,March,3
2021-04-01,2021-05-01,0.15504923462867737,0.16309405863285065,0.15937563867775992,0.0018274781474473384,65536,35309,NUTS_SL_01m_2024.shp,SI034,2021,April,4
2021-05-01,2021-06-01,0.15887166559696198,0.16856279969215393,0.16356691461754472,0.0021493350149253067,65536,35309,NUTS_SL_01m_2024.shp,SI034,2021,May,5
2021-06-01,2021-07-01,0.14043258130550385,0.14752107858657837,0.14444061534762537,0.0013650940232475355,65536,35309,NUTS_SL_01m_2024.shp,SI034,2021,June,6
2021-07-01,2021-08-01,0.1364731788635254,0.14133727550506592,0.13901895594044003,0.0009794515140844793,65536,35309,NUTS_SL_01m_2024.shp,SI034,2021,July,7
2021-08-01,2021-09-01,0.14878533780574799,0.15415909886360168,0.1515311962805441,0.0010308538216666353,65536,35309,NUTS_SL_01m_2024.shp,SI034,2021,August,8
2021-09-01,2021-10-01,0.13113728165626526,0.13647493720054626,0.13412232763463156,0.0010095610801694555,65536,35309,NUTS_SL_01m_2024.shp,SI034,2021,September,9
2021-10-01,2021-11-01,0.12318801879882812,0.13054966926574707,0.12732407960264513,0.001359944519866493,65536,35309,NUTS_SL_01m_2024.shp,SI034,2021,October,10
2021-11-01,2021-12-01,0.1432395726442337,0.14898252487182617,0.14648162898569894,0.0011048926226399677,65536,35309,NUTS_SL_01m_2024.shp,SI034,2021,November,11
2021-12-01,2022-01-01,0.12099174410104752,0.12527140974998474,0.12345818170436733,0.0008881681496215546,65536,35309,NUTS_SL_01m_2024.shp,SI034,2021,December,12
2022-01-01,2022-02-01,0.16351352632045746,0.16797414422035217,0.16563017550392245,0.0010319376829132022,65536,35309,NUTS_SL_01m_2024.shp,SI034,2022,January,1
2022-02-01,2022-03-01,0.1735866665840149,0.19069354236125946,0.18477523931704998,0.0034547347339419303,65536,35309,NUTS_SL_01m_2024.shp,SI034,2022,February,2
2022-03-01,2022-04-01,0.16206428408622742,0.16661934554576874,0.16420682790391505,0.0007411034824680612,65536,35309,NUTS_SL_01m_2024.shp,SI034,2022,March,3
2022-04-01,2022-05-01,0.15631449222564697,0.1620599329471588,0.15922569209350465,0.0011883618120868838,65536,35309,NUTS_SL_01m_2024.shp,SI034,2022,April,4
2022-05-01,2022-06-01,0.151492640376091,0.1602257639169693,0.15708205367517394,0.0015704631324795551,65536,35309,NUTS_SL_01m_2024.shp,SI034,2022,May,5
2022-06-01,2022-07-01,0.1344858556985855,0.14142674207687378,0.13889511681766056,0.0017411971270082235,65536,35309,NUTS_SL_01m_2024.shp,SI034,2022,June,6
2022-07-01,2022-08-01,0.13833242654800415,0.14475467801094055,0.14165010900769465,0.001339805987553807,65536,35309,NUTS_SL_01m_2024.shp,SI034,2022,July,7
2022-08-01,2022-09-01,0.13411854207515717,0.139640212059021,0.137747095339068,0.0009966272108996033,65536,35309,NUTS_SL_01m_2024.shp,SI034,2022,August,8
2022-09-01,2022-10-01,0.13872967660427094,0.14349007606506348,0.141165819727362,0.0009235243348898274,65536,35309,NUTS_SL_01m_2024.shp,SI034,2022,September,9
2022-10-01,2022-11-01,0.11819012463092804,0.12331318110227585,0.12069025945578801,0.0011557904936565695,65536,35309,NUTS_SL_01m_2024.shp,SI034,2022,October,10
2022-11-01,2022-12-01,0.13624046742916107,0.14404365420341492,0.14112107767389223,0.0015939028256934107,65536,35309,NUTS_SL_01m_2024.shp,SI034,2022,November,11
2022-12-01,2023-01-01,0.13528482615947723,0.1428467333316803,0.1393467217844496,0.0013918258844614682,65536,35309,NUTS_SL_01m_2024.shp,SI034,2022,December,12
2023-01-01,2023-02-01,0.14006668329238892,0.14830227196216583,0.14373819541890903,0.0013882589394145436,65536,35309,NUTS_SL_01m_2024.shp,SI034,2023,January,1
2023-02-01,2023-03-01,0.14532023668289185,0.15302592515945435,0.14895808738206057,0.0016963643023230714,65536,35309,NUTS_SL_01m_2024.shp,SI034,2023,February,2
2023-03-01,2023-04-01,0.14560134708881378,0.15303534269332886,0.14900086872085097,0.0012670347270969412,65536,35309,NUTS_SL_01m_2024.shp,SI034,2023,March,3
2023-04-01,2023-05-01,0.14719019830226898,0.1556866317987442,0.1520392698718225,0.0016645506235665169,65536,35309,NUTS_SL_01m_2024.shp,SI034,2023,April,4
2023-05-01,2023-06-01,0.14752128720283508,0.15114542841911316,0.14933915974251705,0.0007889218642227323,65536,35309,NUTS_SL_01m_2024.shp,SI034,2023,May,5
2023-06-01,2023-07-01,0.13831211626529694,0.14352117478847504,0.14116462084077577,0.0008576099646622164,65536,35309,NUTS_SL_01m_2024.shp,SI034,2023,June,6
2023-07-01,2023-08-01,0.14637598395347595,0.1526738405227661,0.1496209206444892,0.0012786023998660296,65536,35309,NUTS_SL_01m_2024.shp,SI034,2023,July,7
2023-08-01,2023-09-01,0.1387518346309662,0.14672905206680298,0.14383355567825368,0.001927169498444594,65536,35309,NUTS_SL_01m_2024.shp,SI034,2023,August,8
2023-09-01,2023-10-01,0.12295453250408173,0.12790203094482422,0.12588001008574387,0.0010518335303183234,65536,35760,NUTS_SL_01m_2024.shp,SI034,2023,September,9
2023-10-01,2023-11-01,0.14096030592918396,0.14918768405914307,0.14506593839127369,0.0014923916661367194,65536,35309,NUTS_SL_01m_2024.shp,SI034,2023,October,10
2023-11-01,2023-12-01,0.13277567923069,0.1372535675764084,0.13498756012183535,0.0008164141161381969,65536,35309,NUTS_SL_01m_2024.shp,SI034,2023,November,11
2023-12-01,2024-01-01,0.13110344111919403,0.13470090925693512,0.13283081352809345,0.0008498733676762278,65536,35309,NUTS_SL_01m_2024.shp,SI034,2023,December,12
2018-04-01,2018-05-01,0.1479024738073349,0.15228955447673798,0.14975259301612875,0.0009579142624150606,65536,33086,NUTS_SL_01m_2024.shp,SI035,2018,April,4
2018-05-01,2018-06-01,0.1420516073703766,0.14600799977779388,0.14406979025466332,0.001045588811116911,65536,33086,NUTS_SL_01m_2024.shp,SI035,2018,May,5
2018-06-01,2018-07-01,0.14637401700019836,0.15234854817390442,0.15012273260918896,0.0015051708866168387,65536,33086,NUTS_SL_01m_2024.shp,SI035,2018,June,6
2018-07-01,2018-08-01,0.1392809897661209,0.14120687544345856,0.13995667353525099,0.0005128508116149338,65536,33086,NUTS_SL_01m_2024.shp,SI035,2018,July,7
2018-08-01,2018-09-01,0.13559898734092712,0.13724331557750702,0.1366217520190141,0.0003700078567676508,65536,33086,NUTS_SL_01m_2024.shp,SI035,2018,August,8
2018-09-01,2018-10-01,0.12521712481975555,0.12782441079616547,0.1268806287898855,0.0007265022381421669,65536,33086,NUTS_SL_01m_2024.shp,SI035,2018,September,9
2018-10-01,2018-11-01,0.12832896411418915,0.13091900944709778,0.12961093315082672,0.0007838938500850207,65536,33086,NUTS_SL_01m_2024.shp,SI035,2018,October,10
2018-11-01,2018-12-01,0.13115422427654266,0.13358327746391296,0.13242849578108046,0.0007656411254489914,65536,33086,NUTS_SL_01m_2024.shp,SI035,2018,November,11
2018-12-01,2019-01-01,0.14693903923034668,0.1504560112953186,0.14898086091770454,0.0007472267958925611,65536,33086,NUTS_SL_01m_2024.shp,SI035,2018,December,12
2019-01-01,2019-02-01,0.17802223563194275,0.18288032710552216,0.17926759551780008,0.0009879588887459875,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,January,1
2019-02-01,2019-03-01,0.12687931954860687,0.13075242936611176,0.12850809615271863,0.0008053992860201292,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,February,2
2019-03-01,2019-04-01,0.15948806703090668,0.16287453472614288,0.16104577219770833,0.0008604814849490982,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,March,3
2019-04-01,2019-05-01,0.15718044340610504,0.16206231713294983,0.1590910430094126,0.001361133359886589,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,April,4
2019-05-01,2019-06-01,0.15336251258850098,0.15849201381206512,0.15617804829025483,0.0009422130639781365,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,May,5
2019-06-01,2019-07-01,0.14336146414279938,0.14686976373195648,0.14521328571259784,0.000891009647639682,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,June,6
2019-07-01,2019-08-01,0.1362610012292862,0.14094211161136627,0.1394663991550646,0.0010493581889144544,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,July,7
2019-08-01,2019-09-01,0.12999972701072693,0.13343846797943115,0.13184286993025549,0.0007723305857357985,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,August,8
2019-09-01,2019-10-01,0.12271219491958618,0.12488409131765366,0.12395418145531738,0.0005975142248871918,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,September,9
2019-10-01,2019-11-01,0.13372741639614105,0.13785861432552338,0.13541812664141714,0.0008203926290645032,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,October,10
2019-11-01,2019-12-01,0.12043175846338272,0.1243622750043869,0.12243230587253161,0.0008015005284034403,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,November,11
2019-12-01,2020-01-01,0.13714243471622467,0.14022764563560486,0.13875577143004594,0.0008494975837955313,65536,33086,NUTS_SL_01m_2024.shp,SI035,2019,December,12
2020-01-01,2020-02-01,0.13606970012187958,0.1391599476337433,0.13727491247865084,0.0009451328357229915,65536,33086,NUTS_SL_01m_2024.shp,SI035,2020,January,1
2020-02-01,2020-03-01,0.1331428736448288,0.1370161771774292,0.1350958148182276,0.0010839727440288102,65536,33086,NUTS_SL_01m_2024.shp,SI035,2020,February,2
2020-03-01,2020-04-01,0.18649724125862122,0.19185015559196472,0.18931672369203148,0.0012364622826382832,65536,33086,NUTS_SL_01m_2024.shp,SI035,2020,March,3
2020-04-01,2020-05-01,0.1542833000421524,0.15685400366783142,0.15594093219157426,0.0007455523826074952,65536,33086,NUTS_SL_01m_2024.shp,SI035,2020,April,4
2020-05-01,2020-06-01,0.15187285840511322,0.15696777403354645,0.1550356052896286,0.0011065074600974114,65536,33086,NUTS_SL_01m_2024.shp,SI035,2020,May,5
2020-06-01,2020-07-01,0.1370754987001419,0.14179278910160065,0.13927911692389358,0.0011568039985602222,65536,33086,NUTS_SL_01m_2024.shp,SI035,2020,June,6
2020-07-01,2020-08-01,0.13025949895381927,0.13193827867507935,0.13100407371122388,0.0003332079105824666,65536,33086,NUTS_SL_01m_2024.shp,SI035,2020,July,7
2020-08-01,2020-09-01,0.13787861168384552,0.14008821547031403,0.1387544726682551,0.0006423943603357191,65536,33086,NUTS_SL_01m_2024.shp,SI035,2020,August,8
2020-09-01,2020-10-01,0.12386105209589005,0.12746983766555786,0.1256888649205124,0.0008467240550249374,65536,33086,NUTS_SL_01m_2024.shp,SI035,2020,September,9
2020-10-01,2020-11-01,0.12277668714523315,0.12681743502616882,0.1250452089165037,0.0009093292147472361,65536,33086,NUTS_SL_01m_2024.shp,SI035,2020,October,10
2020-11-01,2020-12-01,0.12977313995361328,0.13296549022197723,0.13138331200290368,0.000993239799502922,65536,33086,NUTS_SL_01m_2024.shp,SI035,2020,November,11
2020-12-01,2021-01-01,0.14558088779449463,0.1494026482105255,0.14733520364632835,0.0010077492289992632,65536,33086,NUTS_SL_01m_2024.shp,SI035,2020,December,12
2021-01-01,2021-02-01,0.15808942914009094,0.16322697699069977,0.1612821224281352,0.0010851740157750821,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,January,1
2021-02-01,2021-03-01,0.1459343135356903,0.15015074610710144,0.1474350166779992,0.0009665784232072527,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,February,2
2021-03-01,2021-04-01,0.14939157664775848,0.15389111638069153,0.15167352865216194,0.0010627484898528168,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,March,3
2021-04-01,2021-05-01,0.1562088429927826,0.16238732635974884,0.15937324893079613,0.0015611197393758992,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,April,4
2021-05-01,2021-06-01,0.16157692670822144,0.16694994270801544,0.16395961434705272,0.0011733927702584888,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,May,5
2021-06-01,2021-07-01,0.1435798555612564,0.14694343507289886,0.14543174491503685,0.000858155397085864,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,June,6
2021-07-01,2021-08-01,0.1372094303369522,0.1408979743719101,0.13866650816655868,0.0009251887463064514,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,July,7
2021-08-01,2021-09-01,0.14941726624965668,0.15430420637130737,0.15166025060947888,0.0011856983719778621,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,August,8
2021-09-01,2021-10-01,0.1326608508825302,0.13472191989421844,0.13367631554419884,0.0004399819741358966,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,September,9
2021-10-01,2021-11-01,0.1254224181175232,0.1291523575782776,0.12742357500528848,0.0011264891084752692,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,October,10
2021-11-01,2021-12-01,0.14193925261497498,0.14604245126247406,0.1442059227870136,0.0005898812994898435,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,November,11
2021-12-01,2022-01-01,0.12119805812835693,0.12433432787656784,0.12316327759843973,0.000807200755481716,65536,33086,NUTS_SL_01m_2024.shp,SI035,2021,December,12
2022-01-01,2022-02-01,0.1631137877702713,0.1659727543592453,0.16402596384332943,0.0006851047571593161,65536,33086,NUTS_SL_01m_2024.shp,SI035,2022,January,1
2022-02-01,2022-03-01,0.1787511706352234,0.18716591596603394,0.1848088812116298,0.0014194170660390484,65536,33086,NUTS_SL_01m_2024.shp,SI035,2022,February,2
2022-03-01,2022-04-01,0.16347672045230865,0.16712190210819244,0.1651977538653798,0.0007617449153105917,65536,33086,NUTS_SL_01m_2024.shp,SI035,2022,March,3
2022-04-01,2022-05-01,0.15659767389297485,0.16080784797668457,0.15849410872797445,0.0010209899107275244,65536,33086,NUTS_SL_01m_2024.shp,SI035,2022,April,4
2022-05-01,2022-06-01,0.15437577664852142,0.15920041501522064,0.1568733373454251,0.0011397355198739638,65536,33086,NUTS_SL_01m_2024.shp,SI035,2022,May,5
2022-06-01,2022-07-01,0.1372155249118805,0.14117644727230072,0.13926675543763145,0.0008907845726534713,65536,33086,NUTS_SL_01m_2024.shp,SI035,2022,June,6
2022-07-01,2022-08-01,0.13921679556369781,0.14166060090065002,0.14062756169696342,0.0005089634017736907,65536,33086,NUTS_SL_01m_2024.shp,SI035,2022,July,7
2022-08-01,2022-09-01,0.13564306497573853,0.1381397843360901,0.13685634353679002,0.0005332796061591754,65536,33086,NUTS_SL_01m_2024.shp,SI035,2022,August,8
2022-09-01,2022-10-01,0.13913396000862122,0.14320236444473267,0.14119939098280904,0.0008788259063376207,65536,33086,NUTS_SL_01m_2024.shp,SI035,2022,September,9
2022-10-01,2022-11-01,0.11850924789905548,0.12162439525127411,0.11971556289996899,0.000855402946487792,65536,33086,NUTS_SL_01m_2024.shp,SI035,2022,October,10
2022-11-01,2022-12-01,0.14045624434947968,0.1445154845714569,0.1422297526875329,0.0007973462005964445,65536,33086,NUTS_SL_01m_2024.shp,SI035,2022,November,11
2022-12-01,2023-01-01,0.13594920933246613,0.14100508391857147,0.13869389994853604,0.0009723470356874716,65536,33086,NUTS_SL_01m_2024.shp,SI035,2022,December,12
2023-01-01,2023-02-01,0.142404705286026,0.14609815180301666,0.14439887946991156,0.0007242115802470882,65536,33086,NUTS_SL_01m_2024.shp,SI035,2023,January,1
2023-02-01,2023-03-01,0.14803853631019592,0.1530831903219223,0.150453053718355,0.0011552687191104716,65536,33086,NUTS_SL_01m_2024.shp,SI035,2023,February,2
2023-03-01,2023-04-01,0.1474853903055191,0.15071259438991547,0.14876188778454888,0.0006973519837466942,65536,33086,NUTS_SL_01m_2024.shp,SI035,2023,March,3
2023-04-01,2023-05-01,0.14881251752376556,0.15406639873981476,0.15215173920378186,0.0014343528020861487,65536,33086,NUTS_SL_01m_2024.shp,SI035,2023,April,4
2023-05-01,2023-06-01,0.14810071885585785,0.15090888738632202,0.14949004508084096,0.0008745934444652393,65536,33086,NUTS_SL_01m_2024.shp,SI035,2023,May,5
2023-06-01,2023-07-01,0.13831211626529694,0.1417451798915863,0.13999519807485888,0.0006949289269352506,65536,33086,NUTS_SL_01m_2024.shp,SI035,2023,June,6
2023-07-01,2023-08-01,0.1476680487394333,0.1517135202884674,0.14947685426344898,0.001059503666456348,65536,33086,NUTS_SL_01m_2024.shp,SI035,2023,July,7
2023-08-01,2023-09-01,0.14120528101921082,0.14641539752483368,0.14320497471029955,0.001140982462552867,65536,33086,NUTS_SL_01m_2024.shp,SI035,2023,August,8
2023-09-01,2023-10-01,0.12446112930774689,0.12858638167381287,0.12639100074814033,0.0007335509266099532,65536,33086,NUTS_SL_01m_2024.shp,SI035,2023,September,9
2023-10-01,2023-11-01,0.14251989126205444,0.14880894124507904,0.14573888765048107,0.0014867369985866919,65536,33086,NUTS_SL_01m_2024.shp,SI035,2023,October,10
2023-11-01,2023-12-01,0.1338774859905243,0.1361275613307953,0.13502422955306154,0.0006198908964298581,65536,33086,NUTS_SL_01m_2024.shp,SI035,2023,November,11
2023-12-01,2024-01-01,0.1322401911020279,0.1342240571975708,0.13315944269230684,0.0005643473183023592,65536,33086,NUTS_SL_01m_2024.shp,SI035,2023,December,12
2018-04-01,2018-05-01,0.1474149376153946,0.15209664404392242,0.14945404910393087,0.0008819081980737649,65536,27908,NUTS_SL_01m_2024.shp,SI036,2018,April,4
2018-05-01,2018-06-01,0.1401396244764328,0.1480751484632492,0.14436575036685553,0.0013521640048165325,65536,27908,NUTS_SL_01m_2024.shp,SI036,2018,May,5
2018-06-01,2018-07-01,0.14715339243412018,0.15488047897815704,0.1507191821375202,0.001978703627206769,65536,27908,NUTS_SL_01m_2024.shp,SI036,2018,June,6
2018-07-01,2018-08-01,0.13927379250526428,0.1407739669084549,0.13985816004081283,0.00038506470104606453,65536,27908,NUTS_SL_01m_2024.shp,SI036,2018,July,7
2018-08-01,2018-09-01,0.13483968377113342,0.13746322691440582,0.13628352998426163,0.0007687865176597489,65536,41762,NUTS_SL_01m_2024.shp,SI036,2018,August,8
2018-09-01,2018-10-01,0.12536616623401642,0.12937873601913452,0.12773668764912946,0.0009418545076682423,65536,27908,NUTS_SL_01m_2024.shp,SI036,2018,September,9
2018-10-01,2018-11-01,0.12800289690494537,0.13142235577106476,0.1298638626040497,0.0007503683946619733,65536,27908,NUTS_SL_01m_2024.shp,SI036,2018,October,10
2018-11-01,2018-12-01,0.13095268607139587,0.13415378332138062,0.13236893350172188,0.0006977513970822628,65536,27908,NUTS_SL_01m_2024.shp,SI036,2018,November,11
2018-12-01,2019-01-01,0.14816108345985413,0.15253984928131104,0.15026682348367448,0.0010695186974285123,65536,27908,NUTS_SL_01m_2024.shp,SI036,2018,December,12
2019-01-01,2019-02-01,0.1775442361831665,0.18410347402095795,0.18110854223456224,0.0010735620499672442,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,January,1
2019-02-01,2019-03-01,0.12686629593372345,0.13055910170078278,0.12871945206049326,0.0008490209127244012,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,February,2
2019-03-01,2019-04-01,0.1605038195848465,0.16541273891925812,0.16289277717255676,0.0011868709041192192,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,March,3
2019-04-01,2019-05-01,0.1609155535697937,0.1686207354068756,0.16482607464898016,0.001831655904489665,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,April,4
2019-05-01,2019-06-01,0.15695014595985413,0.16120319068431854,0.15887207461419472,0.0012004680242846625,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,May,5
2019-06-01,2019-07-01,0.14336265623569489,0.14654047787189484,0.14525316271226427,0.0008035127043130231,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,June,6
2019-07-01,2019-08-01,0.13709145784378052,0.14335721731185913,0.14069311213699878,0.0013336471369453486,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,July,7
2019-08-01,2019-09-01,0.13059549033641815,0.13326801359653473,0.13181753923570574,0.0005792979084746123,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,August,8
2019-09-01,2019-10-01,0.12182649224996567,0.12532787024974823,0.12374881582289667,0.0008020012974683979,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,September,9
2019-10-01,2019-11-01,0.13346441090106964,0.14062459766864777,0.1362699861408066,0.001527151069115482,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,October,10
2019-11-01,2019-12-01,0.12090227752923965,0.1253880262374878,0.12323387396558762,0.0009489540541579468,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,November,11
2019-12-01,2020-01-01,0.13616663217544556,0.14093853533267975,0.13868665089291143,0.0010626019358800976,65536,27908,NUTS_SL_01m_2024.shp,SI036,2019,December,12
2020-01-01,2020-02-01,0.13627490401268005,0.13944374024868011,0.13720370457685227,0.0007389716765793933,65536,27908,NUTS_SL_01m_2024.shp,SI036,2020,January,1
2020-02-01,2020-03-01,0.133017435669899,0.13829322159290314,0.13553513787537155,0.000998187527261323,65536,27908,NUTS_SL_01m_2024.shp,SI036,2020,February,2
2020-03-01,2020-04-01,0.1862669140100479,0.19185015559196472,0.18931967546573222,0.0011963805370785226,65536,27908,NUTS_SL_01m_2024.shp,SI036,2020,March,3
2020-04-01,2020-05-01,0.15466155111789703,0.15718168020248413,0.15545990543805077,0.0007896274491463319,65536,56506,NUTS_SL_01m_2024.shp,SI036,2020,April,4
2020-05-01,2020-06-01,0.152608722448349,0.1590794324874878,0.1565127278466936,0.0014574337227311886,65536,27908,NUTS_SL_01m_2024.shp,SI036,2020,May,5
2020-06-01,2020-07-01,0.1370754987001419,0.1420690268278122,0.14001222050182424,0.0010826551559735167,65536,27908,NUTS_SL_01m_2024.shp,SI036,2020,June,6
2020-07-01,2020-08-01,0.13009735941886902,0.13516458868980408,0.13272748465666742,0.0011765698974452034,65536,27908,NUTS_SL_01m_2024.shp,SI036,2020,July,7
2020-08-01,2020-09-01,0.13683553040027618,0.14019304513931274,0.1389396968574378,0.0008224278886199461,65536,27908,NUTS_SL_01m_2024.shp,SI036,2020,August,8
2020-09-01,2020-10-01,0.12420862168073654,0.12846995890140533,0.12658382220065129,0.0009740965848646671,65536,27908,NUTS_SL_01m_2024.shp,SI036,2020,September,9
2020-10-01,2020-11-01,0.12342463433742523,0.12681743502616882,0.1250666631248076,0.0007073767290527762,65536,27908,NUTS_SL_01m_2024.shp,SI036,2020,October,10
2020-11-01,2020-12-01,0.1299348622560501,0.13330325484275818,0.13219776157572208,0.0007606143222123489,65536,27908,NUTS_SL_01m_2024.shp,SI036,2020,November,11
