event_id,event_name,event_type,pollutant,display_unit,date_from,date_to,day_index,region_code,region_name,value_mean,value_min,value_max,value_stdev,sample_count,no_data_count,data_mask_valid_count,source,aggregation_interval,quality_status
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-12T00:00:00Z,2025-12-13T00:00:00Z,12,SI044,Obalno-kraška,25.46448296024686,22.234275937080383,28.58394756913185,2.2710845908830213,99,78,21,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-13T00:00:00Z,2025-12-14T00:00:00Z,13,SI044,Obalno-kraška,27.48177640140057,23.327911272644997,29.75250966846943,1.887999239472179,99,74,25,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-14T00:00:00Z,2025-12-15T00:00:00Z,14,SI044,Obalno-kraška,28.902288379245693,26.466598734259605,31.284481287002563,1.5291688632045606,99,23,76,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-15T00:00:00Z,2025-12-16T00:00:00Z,15,SI044,Obalno-kraška,28.48517894744873,26.115985587239265,31.398016959428787,1.6255848823412828,99,70,29,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-16T00:00:00Z,2025-12-17T00:00:00Z,16,SI044,Obalno-kraška,,,,,99,99,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-17T00:00:00Z,2025-12-18T00:00:00Z,17,SI044,Obalno-kraška,30.914605228286803,25.81735886633396,41.25019535422325,3.4559061209292476,99,66,33,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-18T00:00:00Z,2025-12-19T00:00:00Z,18,SI044,Obalno-kraška,30.015263907812738,27.002504095435143,35.76256334781647,2.037736996703561,99,25,74,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-19T00:00:00Z,2025-12-20T00:00:00Z,19,SI044,Obalno-kraška,27.124252055700005,26.248326525092125,28.67778018116951,0.5841943282965699,99,34,65,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-20T00:00:00Z,2025-12-21T00:00:00Z,20,SI044,Obalno-kraška,32.632335710028805,29.61915172636509,33.78617390990257,1.6818438789902432,99,93,6,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-21T00:00:00Z,2025-12-22T00:00:00Z,21,SI044,Obalno-kraška,30.19401923354183,26.72249637544155,35.692062228918076,2.9768592520883614,99,85,14,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-22T00:00:00Z,2025-12-23T00:00:00Z,22,SI044,Obalno-kraška,32.052367591323,28.492677956819534,36.24057024717331,1.9720644182606868,99,60,39,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-23T00:00:00Z,2025-12-24T00:00:00Z,23,SI044,Obalno-kraška,,,,,99,99,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-24T00:00:00Z,2025-12-25T00:00:00Z,24,SI044,Obalno-kraška,,,,,99,99,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-25T00:00:00Z,2025-12-26T00:00:00Z,25,SI044,Obalno-kraška,29.40249629318714,29.40249629318714,29.40249629318714,0.0,99,98,1,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-26T00:00:00Z,2025-12-27T00:00:00Z,26,SI044,Obalno-kraška,33.66197571158409,31.555529683828354,37.97038272023201,1.6073638383684892,99,59,40,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-27T00:00:00Z,2025-12-28T00:00:00Z,27,SI044,Obalno-kraška,29.64170378717509,24.971455335617065,34.813396632671356,2.340404243014857,99,44,55,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-28T00:00:00Z,2025-12-29T00:00:00Z,28,SI044,Obalno-kraška,30.160374629000824,25.073563680052757,34.89188477396965,2.1530363492048736,99,27,72,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-29T00:00:00Z,2025-12-30T00:00:00Z,29,SI044,Obalno-kraška,28.965547929207478,24.919653311371803,31.682033091783524,1.813143010273581,99,54,45,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-30T00:00:00Z,2025-12-31T00:00:00Z,30,SI044,Obalno-kraška,31.87230538979575,28.949754312634468,34.445859491825104,1.590640251475473,99,25,74,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,CO,mmol/m²,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,31,SI044,Obalno-kraška,31.81784688250013,28.269246220588684,34.360215067863464,1.4056362348379086,99,61,38,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-01T00:00:00Z,2025-12-02T00:00:00Z,1,SI031,Pomurska,53.35445724229335,-348.7864451017231,823.1422398239374,208.9506462355378,128,52,76,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-02T00:00:00Z,2025-12-03T00:00:00Z,2,SI031,Pomurska,89.20513027987909,-59.01503755012527,196.56105723697692,111.17660789877154,128,124,4,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-03T00:00:00Z,2025-12-04T00:00:00Z,3,SI031,Pomurska,,,,,128,128,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-04T00:00:00Z,2025-12-05T00:00:00Z,4,SI031,Pomurska,,,,,128,128,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-05T00:00:00Z,2025-12-06T00:00:00Z,5,SI031,Pomurska,,,,,128,128,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-06T00:00:00Z,2025-12-07T00:00:00Z,6,SI031,Pomurska,,,,,128,128,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-07T00:00:00Z,2025-12-08T00:00:00Z,7,SI031,Pomurska,52.05722571260524,-311.42853549681604,646.3418249040842,217.38133339416095,128,50,78,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-08T00:00:00Z,2025-12-09T00:00:00Z,8,SI031,Pomurska,,,,,128,128,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-09T00:00:00Z,2025-12-10T00:00:00Z,9,SI031,Pomurska,-7.764084704617481,-265.5122661963105,371.39272899366915,169.38056402986578,128,94,34,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-10T00:00:00Z,2025-12-11T00:00:00Z,10,SI031,Pomurska,68.69931137784722,-178.70096780825406,217.3750544898212,119.44406680924645,128,94,34,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-11T00:00:00Z,2025-12-12T00:00:00Z,11,SI031,Pomurska,115.8595279398802,-266.36835536919534,616.2850186228752,192.5947592460703,128,46,82,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-12T00:00:00Z,2025-12-13T00:00:00Z,12,SI031,Pomurska,-7.881834942833982,-340.45992651954293,607.0852396078408,233.98066324088467,128,58,70,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-13T00:00:00Z,2025-12-14T00:00:00Z,13,SI031,Pomurska,70.78415876549116,-32.129719329532236,162.1301198611036,65.55878441847166,128,120,8,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-14T00:00:00Z,2025-12-15T00:00:00Z,14,SI031,Pomurska,,,,,128,128,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-15T00:00:00Z,2025-12-16T00:00:00Z,15,SI031,Pomurska,,,,,128,128,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-16T00:00:00Z,2025-12-17T00:00:00Z,16,SI031,Pomurska,,,,,128,128,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-17T00:00:00Z,2025-12-18T00:00:00Z,17,SI031,Pomurska,-11.573553820198867,-85.95217514084652,28.256052246433683,46.50268376063369,128,124,4,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-18T00:00:00Z,2025-12-19T00:00:00Z,18,SI031,Pomurska,61.71294079362461,-26.999772671842948,147.58527686353773,48.021336062363424,128,109,19,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-19T00:00:00Z,2025-12-20T00:00:00Z,19,SI031,Pomurska,,,,,128,128,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-20T00:00:00Z,2025-12-21T00:00:00Z,20,SI031,Pomurska,,,,,128,128,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-21T00:00:00Z,2025-12-22T00:00:00Z,21,SI031,Pomurska,,,,,128,128,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-22T00:00:00Z,2025-12-23T00:00:00Z,22,SI031,Pomurska,,,,,128,128,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-23T00:00:00Z,2025-12-24T00:00:00Z,23,SI031,Pomurska,,,,,128,128,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-24T00:00:00Z,2025-12-25T00:00:00Z,24,SI031,Pomurska,,,,,128,128,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-25T00:00:00Z,2025-12-26T00:00:00Z,25,SI031,Pomurska,54.560744805106275,15.044031897559762,100.3174766083248,35.091247437442604,128,119,9,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-26T00:00:00Z,2025-12-27T00:00:00Z,26,SI031,Pomurska,,,,,128,128,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-27T00:00:00Z,2025-12-28T00:00:00Z,27,SI031,Pomurska,55.28422980240168,-315.56811882182956,665.5128090642393,142.88249084291863,128,46,82,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-28T00:00:00Z,2025-12-29T00:00:00Z,28,SI031,Pomurska,40.318779900100004,-360.84873136132956,516.0514847375453,176.12571960581727,128,47,81,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-29T00:00:00Z,2025-12-30T00:00:00Z,29,SI031,Pomurska,52.57921880759873,-257.86642800085247,382.0252022705972,142.31857243131898,128,80,48,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-30T00:00:00Z,2025-12-31T00:00:00Z,30,SI031,Pomurska,59.55888505535559,-273.46881688572466,527.7915624901652,183.67469210928544,128,67,61,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,31,SI031,Pomurska,72.1573950635857,-289.818795863539,808.253709692508,234.72670151425126,128,46,82,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-01T00:00:00Z,2025-12-02T00:00:00Z,1,SI032,Podravska,26.63842391187672,-348.7864451017231,549.4116921909153,223.11201516453474,180,131,49,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-02T00:00:00Z,2025-12-03T00:00:00Z,2,SI032,Podravska,7.549842121079565,-241.21532624121755,131.66492863092571,136.99454094440426,180,170,10,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-03T00:00:00Z,2025-12-04T00:00:00Z,3,SI032,Podravska,300.1912056268858,208.5177693516016,418.3095879852772,91.1530970831985,180,173,7,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-04T00:00:00Z,2025-12-05T00:00:00Z,4,SI032,Podravska,,,,,180,180,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-05T00:00:00Z,2025-12-06T00:00:00Z,5,SI032,Podravska,60.29036861339894,34.26093462621793,104.7921396093443,21.739883212307486,180,174,6,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-06T00:00:00Z,2025-12-07T00:00:00Z,6,SI032,Podravska,39.37494875572156,23.328875613515265,68.07590398238972,17.168794333692006,180,176,4,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-07T00:00:00Z,2025-12-08T00:00:00Z,7,SI032,Podravska,-5.996844073825228,-366.82264180853963,523.3461852185428,222.00095654976346,180,65,115,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-08T00:00:00Z,2025-12-09T00:00:00Z,8,SI032,Podravska,90.96796323622888,-116.81392788887024,299.49884628877044,171.63906143884233,180,174,6,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-09T00:00:00Z,2025-12-10T00:00:00Z,9,SI032,Podravska,76.35110522072853,-281.9964138325304,435.6252320576459,161.50594011350526,180,57,123,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-10T00:00:00Z,2025-12-11T00:00:00Z,10,SI032,Podravska,69.42612586957608,-232.10037034004927,453.02757644094527,162.37415369532323,180,52,128,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-11T00:00:00Z,2025-12-12T00:00:00Z,11,SI032,Podravska,105.17157661888632,-306.9707890972495,618.2077922858298,185.83588785072496,180,55,125,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-12T00:00:00Z,2025-12-13T00:00:00Z,12,SI032,Podravska,12.249338707038335,-340.95559385605156,531.108002178371,201.71793766699022,180,57,123,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-13T00:00:00Z,2025-12-14T00:00:00Z,13,SI032,Podravska,51.23123771357182,-344.5803886279464,530.7832034304738,172.24525069766466,180,75,105,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-14T00:00:00Z,2025-12-15T00:00:00Z,14,SI032,Podravska,159.20567031051698,81.89741492969915,206.7945897579193,35.65970144306845,180,173,7,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-15T00:00:00Z,2025-12-16T00:00:00Z,15,SI032,Podravska,36.783189696305065,-185.97551388666034,313.5771257802844,128.1825077239729,180,162,18,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-16T00:00:00Z,2025-12-17T00:00:00Z,16,SI032,Podravska,,,,,180,180,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-17T00:00:00Z,2025-12-18T00:00:00Z,17,SI032,Podravska,-7.5496235467653605,-116.048424388282,83.83422391489148,71.42146377707442,180,176,4,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-18T00:00:00Z,2025-12-19T00:00:00Z,18,SI032,Podravska,81.00504422122863,-306.61452910862863,553.1053175218403,164.42083797053567,180,55,125,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-19T00:00:00Z,2025-12-20T00:00:00Z,19,SI032,Podravska,,,,,180,180,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-20T00:00:00Z,2025-12-21T00:00:00Z,20,SI032,Podravska,97.29991493427572,-204.25031834747642,366.51917616836727,154.2260091626669,180,153,27,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-21T00:00:00Z,2025-12-22T00:00:00Z,21,SI032,Podravska,38.77030167132033,-209.93579528294504,293.4094227384776,149.22330455853924,180,158,22,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-22T00:00:00Z,2025-12-23T00:00:00Z,22,SI032,Podravska,-61.098474058477834,-108.89543045777828,-23.17127291462384,35.68582209807045,180,177,3,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-23T00:00:00Z,2025-12-24T00:00:00Z,23,SI032,Podravska,,,,,180,180,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-24T00:00:00Z,2025-12-25T00:00:00Z,24,SI032,Podravska,,,,,180,180,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-25T00:00:00Z,2025-12-26T00:00:00Z,25,SI032,Podravska,56.61094148249945,9.792095625016373,135.80046652350575,32.51117096151635,180,149,31,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-26T00:00:00Z,2025-12-27T00:00:00Z,26,SI032,Podravska,70.88614857080017,5.588802650891012,216.37124882545322,46.00496863611708,180,126,54,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-27T00:00:00Z,2025-12-28T00:00:00Z,27,SI032,Podravska,38.46710582723916,-213.38359510991722,253.03108850494027,90.27181727909218,180,114,66,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-28T00:00:00Z,2025-12-29T00:00:00Z,28,SI032,Podravska,50.606655955002324,-197.46166071854532,542.8182194009423,134.77631693454353,180,115,65,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-29T00:00:00Z,2025-12-30T00:00:00Z,29,SI032,Podravska,27.119943131274628,-261.9521110318601,382.0252022705972,135.71793192204603,180,117,63,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-30T00:00:00Z,2025-12-31T00:00:00Z,30,SI032,Podravska,,,,,180,180,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,31,SI032,Podravska,77.71673584087574,-335.12242953293025,419.70808524638414,154.34884529356688,180,118,62,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-01T00:00:00Z,2025-12-02T00:00:00Z,1,SI033,Koroška,86.69583636825942,7.17007833372918,183.34972264710814,72.93762792259582,75,72,3,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-02T00:00:00Z,2025-12-03T00:00:00Z,2,SI033,Koroška,121.11296490123395,-336.0410628374666,641.1476642824709,204.95130052034054,75,30,45,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-03T00:00:00Z,2025-12-04T00:00:00Z,3,SI033,Koroška,0.2664002127666684,-288.5687572415918,335.1198392920196,118.8845633367952,75,37,38,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-04T00:00:00Z,2025-12-05T00:00:00Z,4,SI033,Koroška,,,,,75,75,0,Sentinel Hub Statistical API / Sentinel-5P,P1D,missing
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-05T00:00:00Z,2025-12-06T00:00:00Z,5,SI033,Koroška,42.918780958903625,9.04096941667376,107.60100121842697,28.344020711277455,75,61,14,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-06T00:00:00Z,2025-12-07T00:00:00Z,6,SI033,Koroška,83.22861079553454,36.02875585784204,149.5731994509697,48.290618754651796,75,72,3,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-07T00:00:00Z,2025-12-08T00:00:00Z,7,SI033,Koroška,0.8298657293738811,-352.45667095296085,244.86734764650464,137.35274127129375,75,42,33,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-08T00:00:00Z,2025-12-09T00:00:00Z,8,SI033,Koroška,90.21897130878642,48.735266318544745,131.7026762990281,41.48370499024168,75,73,2,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-09T00:00:00Z,2025-12-10T00:00:00Z,9,SI033,Koroška,95.32139647851844,-105.01510405447334,625.5727494135499,153.91526679816062,75,31,44,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-10T00:00:00Z,2025-12-11T00:00:00Z,10,SI033,Koroška,32.44746538257459,-301.5628317371011,466.53690515086055,217.09756749622562,75,25,50,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-11T00:00:00Z,2025-12-12T00:00:00Z,11,SI033,Koroška,93.19352898779061,-265.3811243362725,574.9457632191479,160.42580517793485,75,30,45,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-12T00:00:00Z,2025-12-13T00:00:00Z,12,SI033,Koroška,-42.567581856375284,-326.1110105086118,347.9651059024036,141.30526885524966,75,29,46,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-13T00:00:00Z,2025-12-14T00:00:00Z,13,SI033,Koroška,36.91813332504049,-221.44147078506649,270.270073087886,130.32171313087312,75,30,45,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-14T00:00:00Z,2025-12-15T00:00:00Z,14,SI033,Koroška,137.85846999780915,-65.16784196719527,422.9797050356865,140.72806818668272,75,43,32,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-15T00:00:00Z,2025-12-16T00:00:00Z,15,SI033,Koroška,44.3771262306403,-207.0928894681856,342.84626599401236,143.90444392956044,75,28,47,Sentinel Hub Statistical API / Sentinel-5P,P1D,good
spar_fire_2025,SPAR/BTC fire,industrial_fire,HCHO,µmol/m²,2025-12-16T00:00:00Z,2025-12-17T00:00:00Z,16,SI033,Koroška,58.63353471795563,-291.6491648647934,477.27645142003894,177.442861393571,75,50,25,Sentinel Hub Statistical API / Sentinel-5P,P1D,partial
